// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B4245A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
23750		9.457117	0.010693	2.419866	-0.006492	0.002259	0.003467	-0.241430	0.584713	0.187893	0.751344	0.002000	-75.781924	-144.373864
23751		9.481850	-0.010260	2.407537	-0.004696	0.003960	0.004777	-0.241432	0.584705	0.187910	0.751346	0.008729	-75.781536	-144.378917
23752		9.447626	-0.009375	2.432650	-0.005320	0.001067	0.005595	-0.241430	0.584709	0.187927	0.751339	0.014484	-75.782806	-144.383459
23753		9.427610	-0.017711	2.405479	-0.006257	-0.003273	0.006821	-0.241423	0.584730	0.187942	0.751321	0.017626	-75.786445	-144.386031
23754		9.446419	0.019330	2.380613	-0.008132	-0.004506	0.006989	-0.241412	0.584759	0.187952	0.751299	0.018622	-75.790908	-144.387326
23755		9.430217	-0.033466	2.384720	-0.011883	-0.006971	0.007325	-0.241389	0.584802	0.187948	0.751274	0.016588	-75.796705	-144.387811
23756		9.444379	0.031468	2.399146	-0.004379	-0.009488	0.008938	-0.241392	0.584848	0.187972	0.751232	0.015324	-75.804023	-144.384557
23757		9.502448	-0.007533	2.432418	-0.007740	-0.003527	0.005104	-0.241373	0.584871	0.187985	0.751217	0.021121	-75.807857	-144.391058
23758		9.491865	0.002949	2.392681	-0.008523	-0.005485	0.008876	-0.241367	0.584907	0.187988	0.751190	0.017621	-75.812882	-144.387946
23759		9.470907	-0.021711	2.436494	-0.006410	-0.005655	0.004276	-0.241354	0.584933	0.188017	0.751167	0.026399	-75.817790	-144.395581
23760		9.477999	0.010654	2.443716	-0.004301	-0.002508	0.005177	-0.241349	0.584948	0.188044	0.751149	0.033704	-75.821108	-144.401119
23761		9.469748	0.007372	2.384261	-0.006176	-0.003741	0.005345	-0.241328	0.584972	0.188059	0.751134	0.040873	-75.825080	-144.409015
23762		9.462828	-0.026365	2.376338	-0.006334	-0.002806	0.008300	-0.241329	0.584994	0.188069	0.751114	0.039934	-75.828569	-144.407251
23763		9.492334	-0.000759	2.390821	-0.009693	-0.004290	0.006750	-0.241315	0.585024	0.188073	0.751094	0.040147	-75.832831	-144.408421
23764		9.460669	-0.014384	2.395369	-0.008991	-0.005996	0.012240	-0.241320	0.585064	0.188066	0.751063	0.028742	-75.838149	-144.397433
23765		9.472523	-0.010317	2.362755	-0.004455	-0.004890	0.002631	-0.241301	0.585086	0.188101	0.751044	0.042413	-75.842703	-144.409969
23766		9.515054	-0.009694	2.396834	-0.005316	0.001067	0.005598	-0.241298	0.585090	0.188118	0.751037	0.048187	-75.843972	-144.414528
23767		9.483278	-0.022702	2.401819	0.000781	-0.002174	0.004012	-0.241304	0.585097	0.188165	0.751018	0.060442	-75.847063	-144.422368
23768		9.483286	-0.023096	2.401783	-0.000236	0.001402	0.004433	-0.241313	0.585092	0.188204	0.751009	0.071777	-75.848139	-144.429659
23769		9.503285	-0.015850	2.429102	-0.001095	0.004043	0.001898	-0.241311	0.585074	0.188246	0.751013	0.089280	-75.847518	-144.443671
23770		9.490108	0.009255	2.410159	-0.003987	0.006387	0.002487	-0.241306	0.585053	0.188271	0.751025	0.102871	-75.845735	-144.455505
23771		9.468840	-0.015040	2.455149	-0.008754	0.007499	0.003243	-0.241294	0.585034	0.188275	0.751043	0.111459	-75.843226	-144.464692
23772		9.491136	-0.022052	2.462826	-0.005004	0.002514	0.005189	-0.241292	0.585031	0.188293	0.751041	0.118340	-75.843664	-144.470207
23773		9.470777	0.016561	2.312937	0.012267	-0.000319	0.006356	-0.241340	0.585018	0.188377	0.751015	0.133918	-75.845501	-144.474559
23774		9.411936	0.038853	2.350134	0.020478	-0.007046	-0.005331	-0.241364	0.585010	0.188533	0.750974	0.179368	-75.851399	-144.504794
23775		9.369868	-0.008019	2.438265	0.004770	-0.004429	-0.006258	-0.241345	0.585011	0.188629	0.750955	0.216838	-75.855768	-144.535781
23776		9.480747	-0.009685	2.422357	-0.019928	-0.003674	-0.002728	-0.241264	0.585042	0.188622	0.750959	0.233235	-75.859731	-144.559928
23777		9.486475	0.052805	2.378308	-0.028293	0.000672	0.006414	-0.241200	0.585076	0.188550	0.750971	0.222976	-75.861227	-144.561346
23778		9.460431	0.102202	2.339271	-0.018368	-0.004706	0.010798	-0.241174	0.585122	0.188510	0.750954	0.209512	-75.865811	-144.553777
23779		9.464303	0.056287	2.370185	-0.024620	-0.011294	0.012119	-0.241127	0.585199	0.188453	0.750923	0.190924	-75.873925	-144.544360
23780		9.476510	0.012904	2.460281	-0.024617	-0.003844	0.009840	-0.241080	0.585248	0.188392	0.750915	0.176039	-75.878013	-144.539018
23781		9.494277	-0.041940	2.439823	-0.015630	0.001332	0.010887	-0.241070	0.585268	0.188355	0.750912	0.162961	-75.879095	-144.529951
23782		9.481283	-0.017768	2.420214	-0.008520	-0.005485	0.008876	-0.241065	0.585303	0.188358	0.750886	0.159497	-75.884121	-144.526875
23783		9.494437	-0.043963	2.439168	-0.007659	-0.003991	0.003627	-0.241040	0.585326	0.188378	0.750871	0.169447	-75.888119	-144.537367
23784		9.506284	-0.039401	2.406567	-0.006253	-0.006587	0.001319	-0.241012	0.585355	0.188414	0.750848	0.184521	-75.893763	-144.552066
23785		9.481695	-0.019093	2.418591	-0.006096	-0.007519	-0.001637	-0.240972	0.585386	0.188457	0.750826	0.205333	-75.899974	-144.572784
23786		9.448728	-0.000996	2.371510	-0.005314	-0.005558	-0.005408	-0.240922	0.585404	0.188515	0.750813	0.236311	-75.905011	-144.603326
23787		9.444179	0.027218	2.410762	-0.000782	-0.005273	-0.001733	-0.240903	0.585419	0.188578	0.750792	0.260634	-75.909835	-144.623983
23788		9.441919	0.041656	2.430332	0.003828	-0.001316	-0.007318	-0.240877	0.585408	0.188671	0.750786	0.301203	-75.912429	-144.659011
23789		9.466771	0.021721	2.417266	0.007032	-0.006351	-0.000535	-0.240886	0.585420	0.188760	0.750751	0.325754	-75.918002	-144.675350
23790		9.489271	0.015558	2.424137	0.005157	-0.000133	-0.002645	-0.240883	0.585408	0.188842	0.750741	0.356422	-75.919924	-144.699385
23791		9.521076	0.028261	2.419050	0.006251	-0.000862	0.000958	-0.240887	0.585401	0.188914	0.750726	0.380352	-75.922225	-144.716809
23792		9.478593	0.027326	2.384716	0.004766	-0.001113	-0.000759	-0.240888	0.585395	0.188990	0.750712	0.406518	-75.924711	-144.736434
23793		9.414988	0.002634	2.394866	0.010393	0.002580	-0.001264	-0.240903	0.585367	0.189083	0.750705	0.437676	-75.924975	-144.758389
23794		9.457451	0.004100	2.429278	0.007033	0.001098	-0.002813	-0.240905	0.585348	0.189171	0.750697	0.469808	-75.926180	-144.782824
23795		9.469146	0.009458	2.397234	0.003594	0.000083	-0.002884	-0.240893	0.585339	0.189243	0.750691	0.499321	-75.928021	-144.807297
23796		9.503234	0.008051	2.372491	0.002032	0.003611	0.002380	-0.240902	0.585321	0.189294	0.750689	0.516677	-75.927807	-144.819454
23797		9.458346	0.020820	2.358299	0.003048	0.000036	0.001957	-0.240915	0.585312	0.189358	0.750675	0.535516	-75.929466	-144.831783
23798		9.490172	0.032901	2.353130	0.000313	-0.002689	0.007375	-0.240932	0.585325	0.189396	0.750650	0.540604	-75.932887	-144.832307
23799		9.490176	0.032135	2.353125	0.001095	0.002584	0.009107	-0.240958	0.585321	0.189420	0.750639	0.541302	-75.933365	-144.828754
23800		9.480753	0.012443	2.365553	0.004299	0.001687	0.008108	-0.240994	0.585313	0.189465	0.750622	0.546903	-75.934283	-144.827453
23801		9.491411	0.000332	2.405037	-0.001953	0.002549	0.007150	-0.241007	0.585308	0.189487	0.750616	0.551189	-75.934621	-144.828737
23802		9.553790	0.007856	2.467151	-0.017968	0.014489	0.009862	-0.240996	0.585281	0.189428	0.750656	0.539744	-75.928214	-144.823015
23803		9.507227	0.050012	2.402892	-0.016559	0.019343	0.005276	-0.240971	0.585231	0.189377	0.750716	0.539250	-75.919015	-144.828718
23804		9.498415	0.046627	2.345592	-0.008431	0.019710	0.006069	-0.240978	0.585169	0.189359	0.750766	0.541828	-75.909595	-144.831821
23805		9.434430	0.021046	2.357167	0.003287	0.012710	0.006256	-0.241015	0.585119	0.189391	0.750785	0.550268	-75.904131	-144.834071
23806		9.489704	-0.003567	2.411761	0.012349	0.006654	0.002600	-0.241059	0.585077	0.189477	0.750782	0.572942	-75.902172	-144.845617
23807		9.477718	-0.008660	2.444815	0.003679	0.013690	0.004370	-0.241096	0.585020	0.189519	0.750804	0.585668	-75.896079	-144.851242
23808		9.466734	0.002346	2.406757	-0.007886	0.012309	0.003503	-0.241089	0.584982	0.189519	0.750836	0.594545	-75.890884	-144.860516
23809		9.435732	0.005597	2.341496	-0.017967	0.011179	0.004353	-0.241056	0.584962	0.189480	0.750872	0.595236	-75.886279	-144.867272
23810		9.441474	0.021148	2.421397	-0.015860	0.006873	0.007535	-0.241035	0.584958	0.189445	0.750891	0.590479	-75.884222	-144.867200
23811		9.473104	0.032487	2.417115	-0.010937	0.008138	0.009327	-0.241037	0.584947	0.189418	0.750905	0.583147	-75.881517	-144.861906
23812		9.484734	0.036333	2.385549	-0.007113	0.002682	0.009792	-0.241046	0.584951	0.189414	0.750900	0.578358	-75.881874	-144.856632
23813		9.475190	0.016550	2.398301	-0.005386	0.008984	0.004801	-0.241047	0.584924	0.189422	0.750919	0.585302	-75.878548	-144.862687
23814		9.450211	0.036166	2.411857	-0.010622	0.009585	0.008921	-0.241050	0.584906	0.189399	0.750938	0.580327	-75.874945	-144.859296
23815		9.465382	-0.004396	2.412068	-0.010002	0.005028	0.010382	-0.241060	0.584902	0.189383	0.750942	0.572556	-75.873788	-144.851991
23816		9.467613	-0.019529	2.392655	-0.013047	0.004996	0.008423	-0.241049	0.584903	0.189359	0.750951	0.567433	-75.872812	-144.849880
23817		9.454505	0.004738	2.373740	-0.011563	0.005245	0.010142	-0.241051	0.584902	0.189335	0.750957	0.559080	-75.871581	-144.843359
23818		9.476793	-0.003090	2.381402	-0.011956	0.004264	0.012027	-0.241057	0.584908	0.189304	0.750959	0.546396	-75.871044	-144.832805
23819		9.474310	0.009562	2.401812	-0.011248	0.006692	0.009736	-0.241058	0.584901	0.189280	0.750970	0.538947	-75.869006	-144.827199
23820		9.451770	0.014966	2.395163	-0.017653	0.005183	0.006223	-0.241026	0.584904	0.189244	0.750986	0.536190	-75.867911	-144.830248
23821		9.451633	0.013749	2.395711	-0.016326	0.006363	0.010900	-0.241016	0.584908	0.189194	0.750999	0.522088	-75.866250	-144.821278
23822		9.483319	0.024791	2.391316	-0.010078	0.005494	0.011863	-0.241027	0.584907	0.189170	0.751003	0.510834	-75.865006	-144.811090
23823		9.462038	-0.000448	2.435824	-0.010865	0.000222	0.010124	-0.241031	0.584920	0.189160	0.750993	0.503990	-75.866446	-144.804716
23824		9.458487	0.042704	2.404380	-0.009066	0.001917	0.011438	-0.241041	0.584931	0.189145	0.750986	0.494355	-75.867248	-144.795599
23825		9.485534	0.006990	2.371976	-0.009066	0.001917	0.011438	-0.241042	0.584944	0.189124	0.750980	0.484500	-75.868121	-144.787501
23826		9.428956	0.013757	2.389650	-0.011179	-0.001224	0.010530	-0.241039	0.584968	0.189107	0.750967	0.475776	-75.870717	-144.780573
23827		9.449034	0.019909	2.416651	-0.011178	-0.001224	0.010531	-0.241037	0.584993	0.189089	0.750953	0.465711	-75.873365	-144.772397
23828		9.460839	0.023690	2.384521	-0.007739	-0.000213	0.010606	-0.241045	0.585009	0.189084	0.750939	0.458761	-75.875382	-144.765265
23829		9.460895	0.022549	2.384312	-0.003606	-0.004226	0.010661	-0.241061	0.585034	0.189100	0.750910	0.454569	-75.879570	-144.758486
23830		9.463297	0.007547	2.364164	-0.006099	-0.000896	0.009368	-0.241069	0.585050	0.189105	0.750894	0.451386	-75.881972	-144.754270
23831		9.490490	0.046877	2.398915	-0.004459	-0.001579	0.008130	-0.241079	0.585065	0.189121	0.750875	0.450782	-75.884759	-144.751585
23832		9.481063	0.026887	2.410998	-0.009300	0.000006	0.010367	-0.241082	0.585082	0.189110	0.750864	0.443472	-75.886649	-144.745003
23833		9.461034	0.018339	2.383794	-0.009537	-0.001906	0.009293	-0.241079	0.585105	0.189103	0.750848	0.437989	-75.889570	-144.740486
23834		9.483476	0.010518	2.390796	-0.010008	-0.002422	0.012657	-0.241086	0.585134	0.189087	0.750828	0.425089	-75.892861	-144.728560
23835		9.436452	0.036163	2.395982	-0.010245	-0.004334	0.011584	-0.241085	0.585169	0.189074	0.750804	0.414481	-75.897164	-144.719248
23836		9.416497	0.027621	2.368474	-0.008212	-0.004035	0.008461	-0.241080	0.585198	0.189078	0.750782	0.412196	-75.901361	-144.717207
23837		9.436647	0.033681	2.395253	-0.011961	-0.003185	0.014302	-0.241092	0.585232	0.189053	0.750758	0.394309	-75.904927	-144.700567
23838		9.452048	-0.007242	2.394102	-0.011113	-0.009139	0.011321	-0.241085	0.585286	0.189044	0.750720	0.383904	-75.912059	-144.691867
23839		9.459342	0.024271	2.401272	-0.014928	-0.003676	0.010864	-0.241074	0.585323	0.189016	0.750702	0.371366	-75.915991	-144.682756
23840		9.481838	0.016300	2.408043	-0.013681	-0.005342	0.011510	-0.241063	0.585367	0.188993	0.750677	0.358985	-75.920947	-144.673536
23841		9.452393	-0.011498	2.392722	-0.010081	-0.001958	0.014139	-0.241080	0.585395	0.188970	0.750655	0.341226	-75.923938	-144.656364
23842		9.461948	0.005963	2.380227	-0.012119	-0.005561	0.011750	-0.241075	0.585438	0.188952	0.750628	0.329176	-75.929019	-144.646564
23843		9.484414	-0.001949	2.387097	-0.011171	-0.001220	0.010536	-0.241070	0.585463	0.188932	0.750615	0.319345	-75.931704	-144.638972
23844		9.471579	0.022008	2.367461	-0.014227	-0.005395	0.016354	-0.241076	0.585512	0.188892	0.750585	0.295543	-75.936703	-144.618302
23845		9.459936	0.015145	2.399004	-0.015711	-0.005639	0.014635	-0.241071	0.585562	0.188851	0.750558	0.274230	-75.941789	-144.601106
23846		9.439983	0.006170	2.371392	-0.013756	-0.004876	0.012991	-0.241066	0.585605	0.188822	0.750533	0.258360	-75.946478	-144.588334
23847		9.440077	0.004625	2.371021	-0.016561	-0.002989	0.012108	-0.241052	0.585642	0.188784	0.750518	0.243423	-75.949908	-144.578009
23848		9.428424	-0.001850	2.402600	-0.013918	-0.007250	0.010437	-0.241035	0.585692	0.188765	0.750490	0.233314	-75.955949	-144.571272
23849		9.472294	0.014252	2.364661	-0.011667	-0.012495	0.010650	-0.241026	0.585757	0.188762	0.750443	0.223307	-75.964872	-144.562612
23850		9.458516	0.021832	2.415552	-0.011350	-0.011048	0.010246	-0.241011	0.585818	0.188758	0.750401	0.215125	-75.973088	-144.556345
23851		9.492911	0.019233	2.389699	-0.009003	-0.009302	0.006717	-0.241001	0.585865	0.188773	0.750364	0.214638	-75.980255	-144.555721
23852		9.481398	0.013196	2.420777	-0.011273	-0.011511	0.008767	-0.240982	0.585926	0.188773	0.750322	0.209887	-75.988734	-144.552945
23853		9.491115	0.031014	2.407738	-0.012277	-0.007933	0.009199	-0.240963	0.585976	0.188762	0.750292	0.202730	-75.995179	-144.548568
23854		9.505319	0.020966	2.355077	-0.013597	-0.005802	0.010036	-0.240947	0.586019	0.188744	0.750268	0.193674	-76.000389	-144.542728
23855		9.489120	0.042751	2.426612	-0.012344	-0.003315	0.002904	-0.240913	0.586046	0.188747	0.750257	0.200159	-76.004188	-144.552028
23856		9.496055	0.000354	2.366321	-0.008445	-0.005944	0.007389	-0.240901	0.586081	0.188755	0.750231	0.200138	-76.009475	-144.552458
23857		9.496232	-0.000586	2.365609	-0.007517	-0.009059	0.008436	-0.240894	0.586128	0.188768	0.750194	0.198022	-76.016472	-144.550121
23858		9.453979	-0.001948	2.330369	0.000516	-0.011553	0.005190	-0.240896	0.586171	0.188823	0.750145	0.208245	-76.024968	-144.555816
23859		9.440246	0.006272	2.381256	-0.014166	-0.012457	0.003851	-0.240852	0.586234	0.188829	0.750109	0.212227	-76.033935	-144.563365
23860		9.435998	0.033214	2.420082	-0.023606	-0.010667	0.003900	-0.240778	0.586302	0.188797	0.750087	0.211604	-76.041920	-144.572125
23861		9.465705	0.058060	2.434707	-0.044328	0.002441	0.007426	-0.240670	0.586352	0.188656	0.750119	0.188598	-76.042546	-144.570577
23862		9.450042	0.068749	2.245165	-0.032623	-0.001297	0.013101	-0.240613	0.586405	0.188552	0.750122	0.161513	-76.045180	-144.557393
23863		9.431201	0.028816	2.268851	-0.029445	-0.009658	0.014353	-0.240564	0.586485	0.188465	0.750097	0.133029	-76.052531	-144.540841
23864		9.456228	-0.041435	2.377188	-0.023539	-0.019447	0.017963	-0.240535	0.586600	0.188402	0.750032	0.099986	-76.065566	-144.516156
23865		9.424710	-0.055923	2.380698	-0.017031	-0.010969	0.017740	-0.240536	0.586673	0.188355	0.749986	0.070189	-76.073706	-144.490645
