// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B4245A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
60813		7.561599	0.359714	0.302886	0.039141	0.701505	-0.114978	0.430290	-0.546245	-0.440063	-0.568165	62.018163	-88.055210	-166.038613
60814		7.586429	0.410753	0.408452	0.049196	0.690296	-0.113685	0.431609	-0.543902	-0.439078	-0.570171	53.880858	-87.786934	-157.863149
60815		7.537705	0.431622	0.361053	0.032462	0.663330	-0.107242	0.432837	-0.541677	-0.438079	-0.572123	47.792331	-87.496498	-151.746427
60816		7.538677	0.447069	0.311979	0.022487	0.619005	-0.095342	0.433969	-0.539624	-0.437112	-0.573942	43.266146	-87.207304	-147.197935
60817		7.663042	0.553889	0.492555	0.025365	0.558442	-0.074720	0.435033	-0.537776	-0.436224	-0.575545	39.850836	-86.937724	-143.759172
60818		7.889258	0.659583	0.553125	0.004105	0.510766	-0.043422	0.436023	-0.536178	-0.435292	-0.576991	37.026109	-86.691994	-140.923113
60819		8.141723	0.741930	0.538466	-0.032889	0.457441	-0.006700	0.436901	-0.534889	-0.434268	-0.578294	34.575058	-86.475962	-138.482129
60820		8.400094	0.849313	0.475467	-0.080782	0.400080	0.027924	0.437624	-0.533945	-0.433137	-0.579466	32.398687	-86.293005	-136.343180
60821		8.570805	0.918397	0.622822	-0.122442	0.346998	0.062779	0.438220	-0.533318	-0.431905	-0.580511	30.375679	-86.141201	-134.381609
60822		8.570450	0.955076	0.704941	-0.154424	0.307194	0.098382	0.438747	-0.532953	-0.430574	-0.581436	28.388373	-86.015236	-132.473686
60823		8.501905	1.130651	0.914347	-0.201146	0.274564	0.124558	0.439154	-0.532839	-0.429105	-0.582319	26.423651	-85.907959	-130.615154
60824		8.618538	1.187759	1.125812	-0.255008	0.248720	0.143049	0.439415	-0.532957	-0.427487	-0.583203	24.482036	-85.814563	-128.810340
60825		8.843905	1.311477	1.277268	-0.273230	0.227694	0.153734	0.439611	-0.533197	-0.425831	-0.584048	22.598952	-85.730007	-127.074637
60826		9.131867	1.371584	1.501421	-0.251027	0.204221	0.142764	0.439784	-0.533432	-0.424320	-0.584802	20.941601	-85.651961	-125.552245
60827		9.391957	1.366493	1.667747	-0.189180	0.199342	0.118839	0.440040	-0.533492	-0.423062	-0.585466	19.554437	-85.568522	-124.265253
60828		9.601328	1.282115	1.723848	-0.104528	0.205096	0.073391	0.440400	-0.533252	-0.422160	-0.586064	18.564991	-85.471548	-123.328315
60829		9.705702	1.118412	1.738899	-0.048853	0.212243	0.028486	0.440791	-0.532773	-0.421525	-0.586662	17.934140	-85.361497	-122.719061
60830		9.851588	0.947269	1.830463	-0.019926	0.212519	-0.005533	0.441160	-0.532157	-0.421063	-0.587275	17.571416	-85.244886	-122.362155
60831		9.878244	0.814705	1.915050	-0.011076	0.205966	-0.005484	0.441539	-0.531541	-0.420641	-0.587851	17.243823	-85.131741	-122.035311
60832		9.739648	0.703017	1.937492	-0.025616	0.210154	0.017086	0.441954	-0.530990	-0.420106	-0.588420	16.772210	-85.019653	-121.572314
60833		9.559505	0.599853	1.882931	-0.053569	0.207923	0.058642	0.442411	-0.530595	-0.419384	-0.588947	16.053157	-84.915354	-120.876827
60834		9.454799	0.530844	1.862419	-0.073066	0.194406	0.103041	0.442919	-0.530374	-0.418514	-0.589383	15.101970	-84.824039	-119.959627
60835		9.396685	0.450043	1.868167	-0.088550	0.171432	0.148654	0.443471	-0.530352	-0.417529	-0.589686	13.935245	-84.750948	-118.834540
60836		9.367872	0.432999	1.905499	-0.092974	0.145437	0.182354	0.444057	-0.530483	-0.416496	-0.589858	12.628982	-84.693976	-117.572042
60837		9.336969	0.433091	1.991850	-0.095867	0.131146	0.195278	0.444642	-0.530691	-0.415455	-0.589965	11.290292	-84.644511	-116.278240
60838		9.294379	0.446784	1.953796	-0.113871	0.116393	0.202855	0.445171	-0.530995	-0.414367	-0.590057	9.934348	-84.600518	-114.977772
60839		9.209007	0.557154	1.968892	-0.127244	0.097135	0.204273	0.445627	-0.531390	-0.413284	-0.590116	8.603648	-84.565528	-113.709872
60840		9.105346	0.697083	1.958978	-0.126448	0.083355	0.203593	0.446056	-0.531819	-0.412228	-0.590145	7.303104	-84.534554	-112.472296
60841		9.018946	0.762639	1.941965	-0.104010	0.071536	0.201012	0.446510	-0.532230	-0.411278	-0.590094	6.054859	-84.508541	-111.273725
60842		8.949396	0.775738	1.944547	-0.075404	0.059410	0.197190	0.447005	-0.532600	-0.410442	-0.589967	4.861909	-84.485594	-110.114784
60843		8.906910	0.789558	1.923667	-0.062379	0.040637	0.190693	0.447475	-0.532986	-0.409710	-0.589770	3.733731	-84.472060	-109.012791
60844		8.830005	0.754276	1.941691	-0.054881	0.028553	0.179685	0.447910	-0.533364	-0.409048	-0.589559	2.682531	-84.461678	-107.984453
60845		8.726645	0.742074	2.007215	-0.049494	0.013115	0.176046	0.448314	-0.533772	-0.408454	-0.589294	1.663918	-84.459662	-106.985088
60846		8.765302	0.688063	2.082583	-0.055706	0.006213	0.169225	0.448670	-0.534195	-0.407865	-0.589048	0.682494	-84.458258	-106.027428
60847		8.903596	0.688790	2.223469	-0.063435	0.002300	0.165559	0.448983	-0.534644	-0.407282	-0.588805	-0.280289	-84.459097	-105.092177
60848		9.025401	0.678246	2.262701	-0.080029	0.004996	0.163347	0.449253	-0.535111	-0.406638	-0.588620	-1.239859	-84.455104	-104.170628
60849		9.169693	0.746970	2.437205	-0.108527	0.014515	0.162451	0.449461	-0.535618	-0.405902	-0.588507	-2.206384	-84.445967	-103.257563
60850		9.219504	0.787100	2.525832	-0.135054	0.028690	0.158858	0.449619	-0.536128	-0.405054	-0.588507	-3.158770	-84.425303	-102.374851
60851		9.309630	0.881788	2.528210	-0.170338	0.049594	0.155216	0.449710	-0.536655	-0.404076	-0.588629	-4.095124	-84.393439	-101.527623
60852		9.374856	0.935819	2.476352	-0.232517	0.059874	0.154190	0.449654	-0.537282	-0.402879	-0.588921	-5.044891	-84.352098	-100.703813
60853		9.409127	1.047004	2.578019	-0.296645	0.069892	0.160724	0.449462	-0.538042	-0.401467	-0.589338	-6.050656	-84.305602	-99.859440
60854		9.373035	1.126224	2.596963	-0.352236	0.090350	0.163746	0.449172	-0.538863	-0.399820	-0.589929	-7.074140	-84.243241	-99.030381
60855		9.354864	1.174446	2.641771	-0.375179	0.106447	0.152878	0.448815	-0.539672	-0.398113	-0.590614	-8.019765	-84.173688	-98.291507
60856		9.431633	1.167016	2.643184	-0.404146	0.120265	0.136964	0.448362	-0.540461	-0.396314	-0.591446	-8.859964	-84.093701	-97.676414
60857		9.386855	1.136339	2.579766	-0.431308	0.135746	0.118206	0.447805	-0.541236	-0.394465	-0.592395	-9.584360	-84.008610	-97.192094
60858		9.338434	1.083227	2.514237	-0.472557	0.149065	0.101638	0.447115	-0.542017	-0.392488	-0.593514	-10.211239	-83.914028	-96.830873
60859		9.299089	1.082507	2.432896	-0.515932	0.154869	0.085971	0.446266	-0.542855	-0.390428	-0.594745	-10.764375	-83.820436	-96.567399
60860		9.296033	1.061920	2.453561	-0.562245	0.165330	0.073560	0.445275	-0.543724	-0.388217	-0.596139	-11.253541	-83.718844	-96.396368
60861		9.316908	1.057641	2.505766	-0.607538	0.172379	0.065570	0.444142	-0.544664	-0.385894	-0.597632	-11.714924	-83.617270	-96.277920
60862		9.412138	1.025021	2.514630	-0.634350	0.182536	0.060413	0.442942	-0.545605	-0.383457	-0.599231	-12.141595	-83.507098	-96.211225
60863		9.476131	0.908623	2.457048	-0.630880	0.188742	0.058212	0.441746	-0.546523	-0.381040	-0.600817	-12.545811	-83.397079	-96.163733
60864		9.432262	0.789685	2.233864	-0.584329	0.187949	0.047141	0.440643	-0.547301	-0.378768	-0.602354	-12.859668	-83.285267	-96.181937
60865		9.366576	0.568401	2.061784	-0.513433	0.182335	0.035531	0.439680	-0.547926	-0.376773	-0.603739	-13.085090	-83.181687	-96.246708
60866		9.376733	0.363877	1.898402	-0.459681	0.170570	0.020806	0.438800	-0.548423	-0.374981	-0.605042	-13.217530	-83.082893	-96.375733
60867		9.535035	0.279306	1.923285	-0.450252	0.148957	0.014796	0.437880	-0.548964	-0.373303	-0.606255	-13.345222	-83.000694	-96.502519
60868		9.798114	0.324165	1.860182	-0.452197	0.145972	0.016012	0.436954	-0.549504	-0.371596	-0.607481	-13.477784	-82.916243	-96.627261
60869		10.208541	0.332034	1.761452	-0.442529	0.151666	0.014171	0.436053	-0.550013	-0.369932	-0.608681	-13.595418	-82.832686	-96.759770
60870		11.131255	0.461458	1.710548	-0.448861	0.157558	0.022165	0.435174	-0.550515	-0.368189	-0.609913	-13.740650	-82.740954	-96.869747
60871		12.752232	0.556410	1.830170	-0.506594	0.119032	0.034684	0.434094	-0.551295	-0.366341	-0.611090	-14.018336	-82.672826	-96.877955
60872		13.674596	0.940635	2.187041	-0.571074	0.065544	0.062046	0.432824	-0.552409	-0.364310	-0.612197	-14.500616	-82.626734	-96.718697
60873		13.142958	0.925721	2.281141	-0.527641	0.130489	0.059670	0.431777	-0.553237	-0.362299	-0.613382	-14.876751	-82.548645	-96.639792
60874		12.695308	0.416071	1.982187	-0.422828	0.198207	0.018485	0.431019	-0.553537	-0.360551	-0.614672	-14.935236	-82.435290	-96.822200
60875		12.548338	-0.187136	1.732370	-0.303932	0.263819	-0.026465	0.430563	-0.553311	-0.359174	-0.616000	-14.678076	-82.295933	-97.252891
60876		12.327236	-0.720447	1.792496	-0.154304	0.323331	-0.051359	0.430555	-0.552518	-0.358174	-0.617299	-14.182146	-82.122933	-97.839545
60877		11.977557	-1.126586	1.636806	-0.034426	0.366809	-0.064413	0.430908	-0.551322	-0.357508	-0.618506	-13.553603	-81.930574	-98.489672
60878		11.523305	-1.340200	1.383662	0.045373	0.397507	-0.047528	0.431592	-0.549873	-0.356951	-0.619640	-12.943612	-81.714121	-99.076827
60879		10.923143	-1.423896	1.287777	0.105792	0.396315	-0.009340	0.432552	-0.548378	-0.356501	-0.620554	-12.477319	-81.496544	-99.482428
60880		10.161730	-1.417602	1.207181	0.215957	0.388300	0.016372	0.433882	-0.546698	-0.356315	-0.621214	-12.067350	-81.276093	-99.768952
60881		9.295608	-1.623303	0.904349	0.361460	0.377222	0.019922	0.435593	-0.544755	-0.356616	-0.621551	-11.615993	-81.064908	-100.011662
60882		8.413377	-1.917891	0.447289	0.481109	0.340014	0.012658	0.437544	-0.542634	-0.357364	-0.621606	-11.110574	-80.871389	-100.241249
60883		7.762360	-2.280234	0.239311	0.519869	0.277512	0.008855	0.439466	-0.540626	-0.358400	-0.621403	-10.628611	-80.716901	-100.423273
60884		7.436586	-2.559181	0.127555	0.478518	0.199819	0.028019	0.441200	-0.538967	-0.359401	-0.621038	-10.292279	-80.600344	-100.483167
60885		7.605916	-2.585819	0.150308	0.347598	0.093822	0.098673	0.442601	-0.538063	-0.360059	-0.620443	-10.340681	-80.539907	-100.227735
60886		8.283285	-2.357666	0.383767	0.149891	0.015931	0.199251	0.443646	-0.538006	-0.359982	-0.619791	-10.886314	-80.509005	-99.584615
60887		9.255793	-1.855176	0.616201	-0.039037	-0.051485	0.314007	0.444411	-0.538795	-0.359182	-0.619021	-11.969340	-80.504925	-98.504751
60888		10.209518	-1.341492	0.841833	-0.147041	-0.094342	0.404101	0.445091	-0.540104	-0.357877	-0.618147	-13.444791	-80.506078	-97.091245
60889		10.628362	-0.806883	1.022520	-0.130616	-0.110776	0.431596	0.445864	-0.541487	-0.356605	-0.617114	-15.018482	-80.509654	-95.567110
60890		10.342910	-0.469987	1.186803	0.009583	-0.103144	0.385268	0.446889	-0.542436	-0.355852	-0.615973	-16.349262	-80.506588	-94.209195
60891		10.027375	-0.295442	1.363191	0.185865	-0.092454	0.278814	0.448078	-0.542779	-0.355927	-0.614763	-17.221944	-80.514187	-93.211959
60892		9.796818	-0.292250	1.418954	0.329307	-0.072317	0.148997	0.449296	-0.542494	-0.356728	-0.613660	-17.564800	-80.528150	-92.669869
60893		9.467831	-0.279976	1.458076	0.455748	-0.057073	0.032723	0.450521	-0.541681	-0.358217	-0.612612	-17.442886	-80.556761	-92.524265
60894		9.045968	-0.384852	1.458389	0.535573	-0.045003	-0.045948	0.451744	-0.540494	-0.360114	-0.611646	-16.999668	-80.589180	-92.659297
60895		8.775025	-0.570009	1.522817	0.572460	-0.047124	-0.086249	0.452932	-0.539165	-0.362255	-0.610676	-16.404757	-80.632251	-92.925363
60896		8.505226	-0.772247	1.561169	0.549756	-0.046063	-0.092480	0.454042	-0.537858	-0.364318	-0.609777	-15.793623	-80.672229	-93.222274
60897		8.328543	-0.846577	1.639944	0.467507	-0.048823	-0.071511	0.454982	-0.536791	-0.366097	-0.608950	-15.302487	-80.713089	-93.444056
60898		8.093157	-0.900271	1.636439	0.335231	-0.060094	-0.030703	0.455673	-0.536120	-0.367368	-0.608258	-15.029945	-80.750739	-93.522396
60899		7.839149	-0.781272	1.632124	0.190724	-0.070426	0.010741	0.456078	-0.535897	-0.368132	-0.607690	-14.993028	-80.791007	-93.444619
60900		7.643912	-0.624034	1.618232	0.078997	-0.075637	0.033702	0.456248	-0.535974	-0.368485	-0.607279	-15.100735	-80.827590	-93.286524
60901		7.603413	-0.463186	1.581044	0.029884	-0.086012	0.039676	0.456281	-0.536217	-0.368717	-0.606899	-15.271263	-80.872094	-93.091988
60902		7.757613	-0.331982	1.546949	0.052840	-0.093442	0.014664	0.456291	-0.536373	-0.369082	-0.606532	-15.347701	-80.921221	-92.980807
60903		8.022805	-0.226579	1.576485	0.114767	-0.106189	-0.021597	0.456328	-0.536370	-0.369782	-0.606080	-15.278961	-80.986075	-92.979364
60904		8.293218	-0.199634	1.642056	0.184706	-0.123454	-0.066869	0.456388	-0.536164	-0.370833	-0.605574	-15.023463	-81.064029	-93.127782
60905		8.588867	-0.258898	1.770876	0.215153	-0.138689	-0.098109	0.456401	-0.535888	-0.372115	-0.605022	-14.653334	-81.158107	-93.373177
60906		8.791997	-0.424668	1.890777	0.193513	-0.142658	-0.121651	0.456282	-0.535616	-0.373382	-0.604572	-14.204509	-81.254203	-93.712067
60907		8.959673	-0.601440	2.253355	0.118339	-0.128147	-0.130820	0.455955	-0.535466	-0.374434	-0.604302	-13.746871	-81.346363	-94.101982
60908		8.965878	-0.735309	2.221407	0.038942	-0.108843	-0.119866	0.455489	-0.535446	-0.375150	-0.604226	-13.346449	-81.422463	-94.481394
60909		8.924137	-0.863694	2.184256	-0.017527	-0.088596	-0.105531	0.454948	-0.535533	-0.375633	-0.604257	-13.010566	-81.488423	-94.826747
60910		8.829197	-0.923949	2.075119	-0.065522	-0.078274	-0.091341	0.454346	-0.535711	-0.375886	-0.604395	-12.738926	-81.542984	-95.136428
60911		8.785839	-0.996305	2.123002	-0.121159	-0.077295	-0.087696	0.453602	-0.536032	-0.375981	-0.604610	-12.511111	-81.599891	-95.432455
60912		8.751647	-0.938674	2.267336	-0.209594	-0.070041	-0.092086	0.452627	-0.536510	-0.375780	-0.605042	-12.305506	-81.649415	-95.758829
60913		8.726215	-0.935088	2.280572	-0.286284	-0.045430	-0.112582	0.451423	-0.537060	-0.375370	-0.605707	-12.044239	-81.691136	-96.184210
60914		8.798583	-0.882932	2.368564	-0.334831	-0.027958	-0.146945	0.450023	-0.537588	-0.374838	-0.606609	-11.659172	-81.722872	-96.764499
60915		9.001047	-0.816709	2.431117	-0.339532	-0.004216	-0.185220	0.448531	-0.537994	-0.374367	-0.607645	-11.108107	-81.748800	-97.513478
60916		9.329549	-0.738518	2.492779	-0.324475	0.019375	-0.220491	0.447021	-0.538213	-0.373954	-0.608817	-10.389451	-81.759940	-98.424898
60917		9.644407	-0.750348	2.539165	-0.290609	0.046385	-0.257136	0.445533	-0.538217	-0.373708	-0.610053	-9.488938	-81.761698	-99.498599
60918		9.942580	-0.744568	2.537885	-0.228643	0.070278	-0.281211	0.444188	-0.537949	-0.373633	-0.611315	-8.445420	-81.745193	-100.682924
60919		10.144420	-0.819748	2.408795	-0.156992	0.097001	-0.308908	0.442993	-0.537401	-0.373819	-0.612549	-7.243074	-81.716640	-101.984351
60920		10.252945	-0.922950	2.386601	-0.094291	0.107457	-0.335658	0.441910	-0.536616	-0.374215	-0.613777	-5.907855	-81.675309	-103.385972
60921		10.434109	-1.032670	2.375384	-0.060175	0.114593	-0.354002	0.440866	-0.535711	-0.374778	-0.614973	-4.490981	-81.630447	-104.848417
60922		10.638947	-1.040906	2.487340	-0.061814	0.120789	-0.368888	0.439790	-0.534747	-0.375328	-0.616246	-3.036686	-81.572727	-106.352064
60923		10.819290	-0.951878	2.513580	-0.078506	0.130757	-0.364503	0.438692	-0.533810	-0.375824	-0.617538	-1.623754	-81.508280	-107.821568
60924		10.922964	-0.856892	2.555377	-0.069392	0.143030	-0.353358	0.437681	-0.532818	-0.376257	-0.618846	-0.276562	-81.426821	-109.221969
60925		10.877200	-0.819681	2.715336	-0.030698	0.162599	-0.340823	0.436840	-0.531718	-0.376765	-0.620076	1.024425	-81.334087	-110.551162
60926		10.858181	-0.844361	2.796618	-0.001049	0.206307	-0.332768	0.436192	-0.530416	-0.377211	-0.621375	2.269556	-81.207248	-111.809564
60927		11.288690	-1.083890	2.491392	0.068301	0.270976	-0.325764	0.435861	-0.528787	-0.377747	-0.622669	3.486626	-81.044310	-112.997326
60928		12.807560	-1.307992	1.747173	0.254502	0.220225	-0.322307	0.435943	-0.526900	-0.378925	-0.623495	4.759195	-80.901677	-114.136427
60929		12.994804	-1.242294	2.211300	0.326539	0.127019	-0.305477	0.436080	-0.525190	-0.380522	-0.623870	6.020029	-80.814076	-115.219536
60930		11.557067	-0.796382	2.362489	0.262978	0.162896	-0.257825	0.436273	-0.523580	-0.381677	-0.624382	7.030267	-80.700932	-116.088700
60931		10.471150	-0.363612	1.968263	0.240318	0.203594	-0.218870	0.436596	-0.521979	-0.382607	-0.624927	7.863264	-80.570135	-116.788949
60932		10.236670	0.103389	1.878737	0.204082	0.233863	-0.209752	0.436917	-0.520364	-0.383295	-0.625628	8.597359	-80.416550	-117.413079
60933		10.377114	0.380861	1.949493	0.127290	0.269821	-0.191206	0.437156	-0.518852	-0.383651	-0.626497	9.197483	-80.247870	-117.943417
60934		11.098383	0.648369	1.951762	0.038616	0.312603	-0.174691	0.437305	-0.517416	-0.383555	-0.627639	9.639930	-80.050978	-118.368409
60935		12.006468	0.849923	1.833808	-0.016467	0.330057	-0.151593	0.437408	-0.516102	-0.383225	-0.628850	9.963003	-79.850766	-118.701646
60936		12.296948	1.026516	1.831681	-0.028997	0.339245	-0.127182	0.437579	-0.514818	-0.382734	-0.630081	10.175003	-79.642871	-118.932306
60937		11.706596	1.158926	1.862137	-0.080090	0.361823	-0.095729	0.437752	-0.513646	-0.381986	-0.631369	10.252490	-79.430006	-119.053311
60938		10.637430	1.314846	1.653561	-0.170824	0.380596	-0.054397	0.437863	-0.512677	-0.380769	-0.632813	10.132207	-79.206202	-119.028755
60939		9.615898	1.530988	1.081800	-0.282619	0.380147	-0.012288	0.437812	-0.512046	-0.379123	-0.634346	9.839228	-78.991373	-118.890836
60940		8.752218	1.831026	0.397928	-0.354274	0.345695	0.011706	0.437591	-0.511710	-0.377229	-0.635897	9.453104	-78.793762	-118.702307
60941		8.218278	2.023405	-0.222135	-0.391542	0.291107	0.004508	0.437140	-0.511626	-0.375386	-0.637364	9.109348	-78.630526	-118.576067
60942		7.944057	2.005293	-0.610789	-0.350903	0.185299	-0.034266	0.436475	-0.511702	-0.373970	-0.638590	8.942084	-78.519519	-118.608368
60943		8.080880	1.859502	-0.749566	-0.235744	0.039835	-0.079167	0.435682	-0.511919	-0.373384	-0.639300	9.037440	-78.490865	-118.839045
60944		8.385627	1.695261	-0.617701	-0.086824	-0.091024	-0.114851	0.434917	-0.512150	-0.373624	-0.639496	9.369639	-78.529208	-119.226288
60945		8.813834	1.432406	-0.417302	0.043068	-0.199436	-0.134821	0.434212	-0.512420	-0.374591	-0.639193	9.893822	-78.629863	-119.731420
60946		9.254353	1.085758	-0.065174	0.115869	-0.281928	-0.126916	0.433568	-0.512798	-0.375927	-0.638542	10.484123	-78.773749	-120.262866
60947		9.562640	0.714545	0.322826	0.120429	-0.330956	-0.115981	0.432872	-0.513353	-0.377377	-0.637713	11.093480	-78.948406	-120.809138
60948		9.761133	0.450755	0.704836	0.057101	-0.361141	-0.095575	0.432024	-0.514168	-0.378617	-0.636895	11.638053	-79.138482	-121.327467
60949		9.882227	0.182971	1.119957	-0.067628	-0.348782	-0.074852	0.430940	-0.515260	-0.379398	-0.636282	12.065296	-79.325985	-121.797357
60950		9.808908	0.084089	1.482807	-0.234464	-0.316243	-0.038695	0.429605	-0.516665	-0.379465	-0.636005	12.276069	-79.496559	-122.145320
60951		9.613171	0.166496	1.814411	-0.410790	-0.266228	0.026456	0.428111	-0.518421	-0.378712	-0.636033	12.166000	-79.649548	-122.268275
60952		9.338867	0.256677	1.737527	-0.545422	-0.210756	0.111547	0.426644	-0.520437	-0.377171	-0.636288	11.671742	-79.779083	-122.080413
60953		9.081510	0.424997	1.613175	-0.610452	-0.165229	0.189517	0.425333	-0.522597	-0.375138	-0.636597	10.862069	-79.893921	-121.608730
60954		8.892809	0.524542	1.646255	-0.601499	-0.129857	0.245093	0.424289	-0.524716	-0.372890	-0.636871	9.840006	-79.990662	-120.917569
60955		8.756528	0.503471	1.743781	-0.530347	-0.085642	0.263788	0.423566	-0.526582	-0.370741	-0.637067	8.764269	-80.064456	-120.129420
60956		8.642108	0.425569	1.657803	-0.417199	-0.045562	0.259353	0.423201	-0.528059	-0.368858	-0.637180	7.731810	-80.110080	-119.320785
60957		8.416702	0.281660	1.588551	-0.281418	-0.018552	0.236794	0.423167	-0.529128	-0.367426	-0.637142	6.836610	-80.138930	-118.571351
60958		8.239338	0.072087	1.792461	-0.180981	-0.002992	0.206871	0.423335	-0.529870	-0.366343	-0.637039	6.083058	-80.152569	-117.908548
60959		8.101961	-0.114567	1.906549	-0.098083	0.003837	0.179088	0.423642	-0.530372	-0.365599	-0.636844	5.468434	-80.161932	-117.337345
60960		8.043395	-0.200128	1.905489	-0.058925	0.011981	0.158626	0.424007	-0.530718	-0.364999	-0.636658	4.936234	-80.161969	-116.828277
60961		7.980086	-0.248047	1.963098	-0.062193	0.007626	0.157842	0.424348	-0.531092	-0.364417	-0.636452	4.409791	-80.166294	-116.325714
60962		8.016605	-0.219791	2.081736	-0.091484	-0.004350	0.167870	0.424625	-0.531575	-0.363722	-0.636261	3.831728	-80.174319	-115.789090
60963		8.129268	-0.142928	2.072398	-0.122391	-0.014858	0.179480	0.424834	-0.532187	-0.362938	-0.636058	3.202507	-80.190528	-115.217253
60964		8.261918	0.061051	2.045357	-0.130376	-0.026815	0.192832	0.425046	-0.532867	-0.362099	-0.635824	2.520367	-80.210005	-114.597724
60965		8.387068	0.294044	2.100202	-0.116346	-0.032228	0.205723	0.425321	-0.533568	-0.361301	-0.635507	1.805188	-80.234415	-113.935217
60966		8.559198	0.537624	2.191623	-0.087807	-0.039040	0.210387	0.425679	-0.534227	-0.360575	-0.635125	1.084298	-80.258454	-113.251726
60967		8.625740	0.759368	2.309733	-0.061959	-0.024616	0.206591	0.426115	-0.534788	-0.359930	-0.634726	0.390648	-80.275701	-112.579535
60968		8.675487	0.959562	2.523060	-0.057849	-0.002861	0.191059	0.426557	-0.535232	-0.359273	-0.634428	-0.253799	-80.276127	-111.956244
60969		8.778834	1.100299	2.657700	-0.072833	0.022674	0.166669	0.426921	-0.535594	-0.358599	-0.634259	-0.821089	-80.263960	-111.418586
60970		8.949858	1.322256	2.750714	-0.097421	0.052544	0.149734	0.427225	-0.535871	-0.357808	-0.634267	-1.344941	-80.230862	-110.940607
60971		9.043475	1.465839	2.788085	-0.131223	0.069610	0.141274	0.427436	-0.536162	-0.356916	-0.634382	-1.852369	-80.190535	-110.497550
60972		9.079719	1.577233	2.681873	-0.163350	0.086778	0.131420	0.427565	-0.536436	-0.355891	-0.634638	-2.341594	-80.136674	-110.092912
60973		9.023074	1.570677	2.581656	-0.175935	0.081626	0.129727	0.427640	-0.536763	-0.354861	-0.634888	-2.826482	-80.088476	-109.698609
60974		9.045321	1.469487	2.524067	-0.169107	0.087049	0.107809	0.427678	-0.537005	-0.353880	-0.635205	-3.232288	-80.033979	-109.381837
60975		9.141985	1.309818	2.568195	-0.156225	0.090510	0.086166	0.427683	-0.537183	-0.353010	-0.635536	-3.554702	-79.981224	-109.140919
60976		9.309450	1.141112	2.623599	-0.150869	0.098919	0.066051	0.427658	-0.537273	-0.352173	-0.635941	-3.805551	-79.920794	-108.970753
60977		9.521216	0.942852	2.681010	-0.177825	0.110913	0.046689	0.427514	-0.537362	-0.351297	-0.636447	-4.003843	-79.857542	-108.868398
60978		9.820614	0.815618	2.723783	-0.236092	0.124335	0.032509	0.427197	-0.537492	-0.350223	-0.637141	-4.186153	-79.783664	-108.817388
60979		10.165501	0.812395	2.757751	-0.312653	0.127354	0.024646	0.426648	-0.537776	-0.348940	-0.637973	-4.384432	-79.711842	-108.793506
60980		10.509069	0.905896	2.896622	-0.378604	0.143630	0.028733	0.425968	-0.538139	-0.347379	-0.638973	-4.628060	-79.626966	-108.763133
60981		10.818167	1.022119	2.962464	-0.414760	0.164339	0.031430	0.425227	-0.538530	-0.345670	-0.640062	-4.892717	-79.533669	-108.731233
60982		11.023635	1.122416	3.035104	-0.431847	0.207855	0.028121	0.424509	-0.538794	-0.343801	-0.641323	-5.142908	-79.412041	-108.725172
60983		11.095845	1.165106	3.098124	-0.452095	0.260724	0.015057	0.423776	-0.538921	-0.341808	-0.642764	-5.347597	-79.264560	-108.776036
60984		11.104174	1.232579	3.110550	-0.465383	0.321351	-0.000820	0.423064	-0.538834	-0.339663	-0.644441	-5.493792	-79.079685	-108.895379
60985		11.100530	1.369059	3.251931	-0.459732	0.399018	-0.024763	0.422411	-0.538456	-0.337455	-0.646342	-5.545389	-78.855573	-109.106741
60986		10.918716	1.346744	3.242244	-0.391542	0.513148	-0.060514	0.422022	-0.537483	-0.335298	-0.648525	-5.429736	-78.564541	-109.450100
60987		11.214896	1.273501	3.021366	-0.302332	0.630141	-0.102690	0.421920	-0.535882	-0.333314	-0.650934	-5.130642	-78.212504	-109.927840
60988		13.029584	1.067580	2.361481	-0.388080	0.602326	-0.137085	0.421432	-0.534471	-0.331177	-0.653496	-4.817066	-77.873744	-110.472251
60989		14.087305	1.113544	2.385073	-0.445994	0.437352	-0.119779	0.420560	-0.533761	-0.329169	-0.655649	-4.637928	-77.631686	-110.912594
60990		12.816454	0.494193	2.457816	-0.245693	0.513673	-0.131807	0.420312	-0.532338	-0.327667	-0.657714	-4.311522	-77.342548	-111.387575
60991		11.620722	-0.406485	2.422267	-0.114924	0.500782	-0.170914	0.420253	-0.530631	-0.326742	-0.659589	-3.833910	-77.065264	-111.940412
60992		10.865188	-1.170588	2.313498	-0.072249	0.505364	-0.176282	0.420299	-0.528790	-0.325943	-0.661431	-3.339793	-76.781005	-112.486556
60993		10.526970	-1.643423	2.368409	-0.030448	0.507203	-0.133816	0.420591	-0.526937	-0.325181	-0.663097	-2.944902	-76.496930	-112.905892
