// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B4245A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
40569		9.525116	-0.027166	2.147841	-0.025330	0.014037	0.006148	0.396950	-0.541640	-0.317324	-0.669598	-1.364995	-77.764907	-117.578762
40570		9.549475	-0.014651	2.096350	-0.023003	0.011220	0.012253	0.396934	-0.541655	-0.317238	-0.669636	-1.388093	-77.760307	-117.565098
40571		9.478687	-0.059056	2.030394	-0.011026	0.010893	0.007848	0.396939	-0.541637	-0.317212	-0.669661	-1.390014	-77.756005	-117.564954
40572		9.526667	-0.054828	2.066321	0.006959	0.006064	0.004444	0.396976	-0.541590	-0.317265	-0.669651	-1.373082	-77.754149	-117.573204
40573		9.477314	-0.082781	2.171949	0.008310	-0.000559	0.001589	0.396993	-0.541562	-0.317343	-0.669627	-1.348133	-77.756492	-117.589218
40574		9.502298	-0.084631	2.138056	-0.003622	0.003661	-0.000570	0.396975	-0.541542	-0.317373	-0.669640	-1.325561	-77.756307	-117.610706
40575		9.526257	-0.067901	2.120054	-0.013082	0.002247	-0.002453	0.396926	-0.541540	-0.317385	-0.669665	-1.302018	-77.757094	-117.637824
40576		9.549952	-0.064240	2.155113	-0.014349	0.004077	0.000245	0.396882	-0.541540	-0.317378	-0.669695	-1.286551	-77.756569	-117.658106
40577		9.623065	-0.062024	2.156448	-0.013273	0.001168	0.009939	0.396871	-0.541561	-0.317358	-0.669693	-1.295893	-77.757811	-117.651686
40578		9.572889	-0.030651	2.152965	-0.013193	0.001213	0.005162	0.396853	-0.541571	-0.317354	-0.669698	-1.293247	-77.758704	-117.656601
40579		9.548770	-0.048478	2.171625	-0.008651	0.007132	0.012011	0.396871	-0.541567	-0.317332	-0.669701	-1.305054	-77.756502	-117.644948
40580		9.523910	-0.034934	2.153073	-0.010903	0.002246	0.009480	0.396865	-0.541580	-0.317315	-0.669702	-1.311700	-77.756870	-117.640507
40581		9.549214	-0.053647	2.138004	-0.013306	0.005014	0.008156	0.396855	-0.541586	-0.317293	-0.669714	-1.316123	-77.755931	-117.639139
40582		9.499368	-0.038127	2.153332	-0.014439	0.001114	0.008754	0.396841	-0.541603	-0.317275	-0.669716	-1.321971	-77.756738	-117.636258
40583		9.500967	-0.060684	2.103243	-0.014439	0.001113	0.008755	0.396824	-0.541625	-0.317254	-0.669718	-1.328860	-77.758026	-117.633031
40584		9.499980	-0.043128	2.118987	-0.015541	-0.001800	0.006517	0.396792	-0.541655	-0.317240	-0.669720	-1.331066	-77.760728	-117.635412
40585		9.499722	-0.028553	2.099911	-0.017906	-0.007723	0.011598	0.396761	-0.541718	-0.317218	-0.669698	-1.347999	-77.767039	-117.623940
40586		9.500883	-0.048386	2.083302	-0.013055	-0.009362	0.007681	0.396723	-0.541773	-0.317220	-0.669675	-1.352593	-77.774150	-117.623113
40587		9.498427	-0.009794	2.148662	-0.018017	-0.003927	0.014596	0.396707	-0.541829	-0.317182	-0.669657	-1.377302	-77.778244	-117.603750
40588		9.524595	-0.031816	2.098035	-0.017820	-0.012520	0.011440	0.396672	-0.541905	-0.317169	-0.669622	-1.394968	-77.786977	-117.591210
40589		9.499107	0.000078	2.093794	-0.023805	-0.009945	0.011339	0.396620	-0.541987	-0.317132	-0.669604	-1.414800	-77.794562	-117.580232
40590		9.501294	-0.038742	2.061051	-0.023769	-0.013803	0.013123	0.396561	-0.542089	-0.317091	-0.669576	-1.440408	-77.804210	-117.564752
40591		9.501551	-0.040203	2.059839	-0.017786	-0.011539	0.008609	0.396514	-0.542160	-0.317084	-0.669549	-1.449700	-77.812745	-117.561030
40592		9.525273	-0.021697	2.074642	-0.012904	-0.017029	0.006470	0.396459	-0.542238	-0.317106	-0.669509	-1.450790	-77.824233	-117.563818
40593		9.551234	-0.055657	2.076610	-0.010574	-0.007245	-0.000391	0.396408	-0.542266	-0.317140	-0.669500	-1.431771	-77.830439	-117.584831
40594		9.575609	-0.068205	2.128939	-0.010552	-0.014021	0.005118	0.396366	-0.542324	-0.317171	-0.669463	-1.428036	-77.840127	-117.590228
40595		9.577372	-0.090350	2.077709	-0.015448	-0.006608	0.006369	0.396326	-0.542370	-0.317169	-0.669451	-1.429707	-77.845870	-117.592932
40596		9.600353	-0.069012	2.127641	-0.015447	-0.006609	0.006370	0.396287	-0.542415	-0.317165	-0.669439	-1.431570	-77.851289	-117.595430
40597		9.576654	-0.073743	2.092382	-0.014342	-0.003701	0.008611	0.396261	-0.542453	-0.317155	-0.669428	-1.438378	-77.855334	-117.592230
40598		9.576057	-0.072105	2.126791	-0.016823	0.003862	0.007457	0.396236	-0.542468	-0.317122	-0.669447	-1.442946	-77.854777	-117.593194
40599		9.574655	-0.038834	2.124443	-0.018038	0.004749	0.008216	0.396212	-0.542485	-0.317084	-0.669465	-1.450259	-77.853988	-117.591645
40600		9.527601	-0.078945	2.092792	-0.022839	0.010291	0.005582	0.396173	-0.542490	-0.317020	-0.669515	-1.453885	-77.849887	-117.597492
40601		9.526158	-0.045678	2.090666	-0.018019	0.002816	0.009108	0.396150	-0.542514	-0.316984	-0.669526	-1.463689	-77.850192	-117.593384
40602		9.502341	-0.079519	2.128002	-0.015731	0.008691	0.008812	0.396139	-0.542515	-0.316939	-0.669553	-1.471908	-77.846941	-117.590111
40603		9.501149	-0.033147	2.072920	-0.018034	0.004741	0.008219	0.396116	-0.542531	-0.316901	-0.669571	-1.479225	-77.846157	-117.588555
40604		9.525190	-0.046522	2.126682	-0.023952	0.004451	0.007069	0.396076	-0.542560	-0.316843	-0.669599	-1.489587	-77.845414	-117.587461
40605		9.526369	-0.082054	2.129854	-0.021583	0.005533	0.006608	0.396039	-0.542578	-0.316796	-0.669629	-1.494599	-77.844199	-117.590343
40606		9.550648	-0.082199	2.130678	-0.019199	0.004688	0.007036	0.396002	-0.542599	-0.316749	-0.669655	-1.500853	-77.843369	-117.591903
40607		9.573622	-0.047951	2.128906	-0.020429	0.007503	0.006908	0.395973	-0.542609	-0.316701	-0.669688	-1.505863	-77.841022	-117.594111
40608		9.599480	-0.098326	2.151170	-0.019213	0.006613	0.006149	0.395939	-0.542618	-0.316657	-0.669721	-1.508077	-77.838930	-117.599075
40609		9.548519	-0.035129	2.111637	-0.025270	0.013972	0.006227	0.395904	-0.542615	-0.316582	-0.669780	-1.513597	-77.832888	-117.603599
40610		9.549506	-0.070652	2.115594	-0.022885	0.013126	0.006655	0.395877	-0.542610	-0.316513	-0.669833	-1.519725	-77.827046	-117.606192
40611		9.548914	-0.055884	2.098210	-0.018120	0.011439	0.007509	0.395862	-0.542603	-0.316463	-0.669871	-1.524730	-77.822436	-117.607052
40612		9.523685	-0.055178	2.133203	-0.019225	0.008531	0.005265	0.395830	-0.542604	-0.316417	-0.669910	-1.525138	-77.819289	-117.613792
40613		9.500680	-0.078259	2.083317	-0.022804	0.008328	0.006488	0.395793	-0.542616	-0.316361	-0.669949	-1.530335	-77.816476	-117.617201
40614		9.499557	-0.060751	2.099974	-0.025137	0.008236	0.004116	0.395748	-0.542621	-0.316307	-0.669997	-1.528977	-77.813210	-117.627647
40615		9.524782	-0.079378	2.084948	-0.025090	0.002445	0.006778	0.395697	-0.542657	-0.316254	-0.670023	-1.536672	-77.813762	-117.629841
40616		9.525040	-0.096351	2.103696	-0.021509	0.002644	0.005558	0.395646	-0.542688	-0.316207	-0.670050	-1.540890	-77.814156	-117.634937
40617		9.548049	-0.061873	2.101977	-0.015639	0.008721	0.004050	0.395622	-0.542679	-0.316180	-0.670084	-1.535489	-77.811155	-117.644988
40618		9.573887	-0.112104	2.124037	-0.015593	0.002932	0.006710	0.395598	-0.542697	-0.316152	-0.670097	-1.540070	-77.811318	-117.645295
40619		9.572190	-0.062497	2.103460	-0.013225	0.008878	0.001644	0.395572	-0.542680	-0.316140	-0.670132	-1.526899	-77.808264	-117.661881
40620		9.523176	-0.064827	2.103710	-0.015666	0.012576	0.002281	0.395543	-0.542658	-0.316104	-0.670184	-1.517365	-77.802921	-117.677241
40621		9.571054	-0.061100	2.140088	-0.018077	0.012414	0.004690	0.395520	-0.542644	-0.316060	-0.670230	-1.514814	-77.797794	-117.685807
40622		9.573370	-0.101518	2.074838	-0.013301	0.008801	0.006427	0.395506	-0.542635	-0.316030	-0.670259	-1.514297	-77.794468	-117.690238
40623		9.522312	-0.021771	2.016454	0.004653	0.002105	0.003861	0.395526	-0.542608	-0.316085	-0.670243	-1.497252	-77.795258	-117.700308
40624		9.473420	-0.052863	2.087371	0.007098	0.003266	-0.001380	0.395532	-0.542568	-0.316153	-0.670240	-1.466200	-77.795340	-117.724371
40625		9.498039	-0.096591	2.177851	-0.010502	-0.000395	-0.010680	0.395458	-0.542557	-0.316201	-0.670270	-1.419490	-77.797770	-117.773677
40626		9.570518	-0.062313	2.142448	-0.029965	0.009821	0.008055	0.395410	-0.542578	-0.316111	-0.670323	-1.433312	-77.793792	-117.772532
40627		9.520021	0.013577	2.050118	-0.025421	0.010845	0.019534	0.395415	-0.542607	-0.316006	-0.670347	-1.474402	-77.789346	-117.740752
40628		9.545195	-0.006458	2.035385	-0.028922	0.005848	0.020579	0.395401	-0.542661	-0.315891	-0.670366	-1.520168	-77.787474	-117.706960
40629		9.498160	-0.076900	2.074385	-0.022841	-0.000505	0.017657	0.395388	-0.542719	-0.315822	-0.670359	-1.555580	-77.789548	-117.679478
40630		9.521174	-0.073010	2.143852	-0.021714	0.005324	0.016192	0.395378	-0.542756	-0.315742	-0.670373	-1.586787	-77.788142	-117.656680
40631		9.497338	-0.078325	2.109407	-0.010997	0.003007	0.016245	0.395398	-0.542777	-0.315709	-0.670359	-1.611427	-77.788222	-117.633276
40632		9.498043	-0.082258	2.074716	0.005854	-0.008511	0.012304	0.395433	-0.542796	-0.315763	-0.670297	-1.617649	-77.794697	-117.619010
40633		9.523442	-0.129595	2.129806	0.013167	-0.007943	0.000295	0.395448	-0.542781	-0.315876	-0.670248	-1.587030	-77.801303	-117.637978
40634		9.521295	-0.060690	2.123444	0.008536	-0.018770	0.002804	0.395437	-0.542819	-0.315981	-0.670174	-1.568038	-77.813970	-117.648864
40635		9.520968	-0.058356	2.156440	0.003660	-0.011377	0.004085	0.395433	-0.542840	-0.316059	-0.670123	-1.553116	-77.822481	-117.657344
40636		9.544781	-0.010191	2.100121	-0.001103	-0.014560	0.007839	0.395429	-0.542883	-0.316117	-0.670062	-1.551532	-77.832392	-117.654436
40637		9.519757	0.006670	2.114335	0.001263	-0.013472	0.007379	0.395426	-0.542921	-0.316182	-0.670003	-1.546868	-77.842052	-117.653827
40638		9.569443	0.005272	2.079481	0.001250	-0.011543	0.006495	0.395429	-0.542946	-0.316249	-0.669950	-1.538683	-77.850134	-117.655927
40639		9.544691	0.006290	2.112292	0.003644	-0.014316	0.007804	0.395433	-0.542982	-0.316322	-0.669883	-1.533836	-77.860270	-117.654109
40640		9.568734	0.009358	2.145877	0.006072	-0.011218	0.001676	0.395426	-0.542992	-0.316412	-0.669836	-1.509973	-77.868376	-117.670605
40641		9.545219	0.005637	2.109906	0.006011	-0.013229	0.007344	0.395437	-0.543020	-0.316493	-0.669770	-1.502445	-77.877896	-117.670143
40642		9.522010	-0.013975	2.092339	0.003751	-0.013236	0.000189	0.395415	-0.543042	-0.316580	-0.669724	-1.477472	-77.887303	-117.689509
40643		9.522516	-0.030096	2.109878	-0.001155	-0.006841	0.004304	0.395406	-0.543057	-0.316632	-0.669692	-1.465469	-77.893209	-117.697823
40644		9.523623	-0.048904	2.093020	-0.001038	-0.012558	0.002177	0.395384	-0.543084	-0.316703	-0.669649	-1.447180	-77.901987	-117.712016
40645		9.571478	-0.013062	2.089977	-0.004615	-0.012763	0.003402	0.395353	-0.543125	-0.316758	-0.669609	-1.435121	-77.911298	-117.722414
40646		9.547298	-0.014370	2.088625	-0.004688	-0.007974	0.003580	0.395332	-0.543147	-0.316802	-0.669582	-1.422819	-77.917479	-117.732899
40647		9.547435	-0.014773	2.087995	-0.007082	-0.005200	0.002272	0.395303	-0.543166	-0.316836	-0.669568	-1.408619	-77.922472	-117.746932
40648		9.522885	-0.000247	2.068471	-0.004716	-0.008981	0.006415	0.395289	-0.543196	-0.316874	-0.669533	-1.404067	-77.929220	-117.749608
40649		9.526045	-0.072181	2.038321	-0.010600	-0.008264	0.002435	0.395246	-0.543232	-0.316902	-0.669516	-1.392496	-77.935965	-117.763013
40650		9.500079	-0.036363	2.068850	-0.003373	-0.012645	-0.000195	0.395213	-0.543262	-0.316971	-0.669480	-1.371030	-77.944927	-117.781737
40651		9.573799	-0.049843	2.087344	-0.010556	-0.009192	0.000487	0.395162	-0.543298	-0.317006	-0.669464	-1.354230	-77.952228	-117.800462
40652		9.523628	-0.031321	2.136596	-0.026218	0.000449	0.006514	0.395101	-0.543343	-0.316949	-0.669490	-1.362345	-77.953700	-117.803519
40653		9.523614	-0.003148	2.065107	-0.023822	-0.002329	0.007823	0.395050	-0.543394	-0.316907	-0.669499	-1.372391	-77.956970	-117.802565
40654		9.526901	-0.091756	2.054090	-0.014419	0.000016	0.011640	0.395044	-0.543421	-0.316881	-0.669492	-1.387406	-77.958482	-117.790641
40655		9.551083	-0.075936	2.035499	0.002409	-0.009582	0.006794	0.395048	-0.543443	-0.316943	-0.669443	-1.380137	-77.965920	-117.792026
40656		9.598686	-0.083380	2.156861	0.003607	-0.013407	0.009750	0.395055	-0.543482	-0.317003	-0.669379	-1.380941	-77.975335	-117.785570
40657		9.526253	-0.089135	2.120552	-0.008291	-0.004321	0.003039	0.395026	-0.543502	-0.317029	-0.669367	-1.369354	-77.979812	-117.797636
40658		9.526365	-0.089835	2.120018	-0.015427	-0.006669	0.006379	0.394989	-0.543546	-0.317027	-0.669355	-1.371219	-77.985251	-117.799873
40659		9.525064	-0.040493	2.098171	-0.027221	-0.011117	0.005863	0.394907	-0.543629	-0.316996	-0.669349	-1.378510	-77.993582	-117.803728
40660		9.549691	-0.040765	2.097436	-0.027219	-0.011122	0.005865	0.394820	-0.543716	-0.316958	-0.669349	-1.386153	-78.001710	-117.808399
40661		9.524958	-0.040373	2.130507	-0.027259	-0.010202	0.007817	0.394747	-0.543800	-0.316920	-0.669342	-1.398680	-78.009489	-117.806922
40662		9.526276	-0.046619	2.060670	-0.021346	-0.009915	0.008960	0.394695	-0.543875	-0.316892	-0.669324	-1.413601	-78.016968	-117.799889
40663		9.550050	-0.028515	2.075861	-0.014166	-0.013368	0.008270	0.394654	-0.543944	-0.316903	-0.669287	-1.420080	-78.026554	-117.796926
40664		9.527111	-0.064902	2.076649	-0.008239	-0.015013	0.010295	0.394633	-0.544009	-0.316929	-0.669235	-1.428655	-78.036737	-117.788506
40665		9.526560	-0.047358	2.091223	-0.017628	-0.014417	0.002768	0.394562	-0.544080	-0.316945	-0.669211	-1.422319	-78.047003	-117.800669
40666		9.552398	-0.081697	2.092723	-0.012968	-0.012322	0.006624	0.394517	-0.544143	-0.316956	-0.669181	-1.424615	-78.055821	-117.802042
40667		9.553157	-0.085107	2.057202	-0.024844	-0.010048	0.005415	0.394443	-0.544218	-0.316932	-0.669176	-1.429272	-78.063546	-117.807196
40668		9.601310	-0.066252	2.072839	-0.024910	-0.010141	0.010201	0.394381	-0.544302	-0.316890	-0.669164	-1.447701	-78.071048	-117.799037
40669		9.577077	-0.068504	2.071723	-0.024938	-0.006274	0.008437	0.394322	-0.544369	-0.316850	-0.669163	-1.460358	-78.076568	-117.796069
40670		9.553626	-0.089173	2.054850	-0.019068	-0.005062	0.011526	0.394298	-0.544418	-0.316823	-0.669149	-1.476665	-78.080820	-117.784794
40671		9.528987	-0.075357	2.035712	-0.015510	-0.002916	0.009412	0.394273	-0.544457	-0.316805	-0.669141	-1.486345	-78.084402	-117.779349
40672		9.553455	-0.075683	2.035650	-0.011922	-0.004642	0.009063	0.394250	-0.544496	-0.316798	-0.669126	-1.493526	-78.088765	-117.775271
40673		9.528589	-0.075095	2.069511	-0.013120	-0.000810	0.006114	0.394225	-0.544518	-0.316793	-0.669126	-1.492738	-78.091189	-117.779124
40674		9.553885	-0.093743	2.053445	-0.010737	-0.006541	0.011131	0.394212	-0.544564	-0.316789	-0.669098	-1.505987	-78.096630	-117.767802
40675		9.553636	-0.078834	2.034678	-0.006041	-0.000480	0.008435	0.394214	-0.544574	-0.316801	-0.669083	-1.507427	-78.098831	-117.765232
40676		9.554290	-0.111745	2.071337	-0.005985	-0.003338	0.007366	0.394205	-0.544592	-0.316818	-0.669065	-1.506085	-78.102411	-117.766012
40677		9.553197	-0.078196	2.068705	-0.003662	-0.001323	0.008852	0.394213	-0.544602	-0.316838	-0.669043	-1.507359	-78.105088	-117.762220
40678		9.554026	-0.097521	2.052613	-0.000131	-0.000189	0.009571	0.394235	-0.544602	-0.316862	-0.669019	-1.509483	-78.106886	-117.755815
40679		9.505218	-0.100132	2.052007	-0.007248	0.000400	0.009203	0.394238	-0.544613	-0.316866	-0.669006	-1.513645	-78.108571	-117.751171
40680		9.577285	-0.064512	2.050496	-0.010845	-0.000829	0.013271	0.394243	-0.544639	-0.316849	-0.668990	-1.530280	-78.110525	-117.735798
40681		9.528495	-0.067491	2.049807	-0.008442	-0.000657	0.010854	0.394246	-0.544658	-0.316846	-0.668974	-1.539698	-78.112790	-117.726481
40682		9.552566	-0.051865	2.031777	-0.003755	0.002452	0.011875	0.394273	-0.544655	-0.316853	-0.668957	-1.547973	-78.112797	-117.714986
40683		9.553127	-0.085026	2.068760	-0.001338	0.000688	0.010340	0.394296	-0.544655	-0.316872	-0.668934	-1.551828	-78.114299	-117.707196
40684		9.553064	-0.085957	2.069009	-0.001366	0.004562	0.008575	0.394317	-0.544641	-0.316885	-0.668928	-1.551181	-78.113396	-117.704667
40685		9.576259	-0.051531	2.067358	-0.002535	0.004523	0.007391	0.394332	-0.544626	-0.316901	-0.668923	-1.547416	-78.112746	-117.705364
40686		9.576941	-0.070699	2.051899	-0.003757	0.007341	0.007277	0.394347	-0.544605	-0.316905	-0.668930	-1.544157	-78.110239	-117.706825
40687		9.576558	-0.085266	2.105447	-0.006159	0.007166	0.009695	0.394364	-0.544592	-0.316897	-0.668934	-1.548541	-78.108041	-117.701317
40688		9.574978	-0.035971	2.085505	-0.007420	0.010903	0.011533	0.394388	-0.544574	-0.316868	-0.668949	-1.559454	-78.103485	-117.690710
40689		9.576401	-0.073836	2.054307	-0.008496	0.007088	0.007327	0.394391	-0.544562	-0.316859	-0.668960	-1.558739	-78.101368	-117.691781
40690		9.551260	-0.073279	2.089393	-0.001524	0.013127	0.011789	0.394432	-0.544524	-0.316845	-0.668974	-1.564833	-78.095456	-117.682793
40691		9.527698	-0.079857	2.021169	-0.001418	0.007413	0.009648	0.394463	-0.544501	-0.316854	-0.668970	-1.566345	-78.093116	-117.677444
40692		9.527813	-0.096740	2.040298	0.002154	0.007625	0.008416	0.394495	-0.544467	-0.316874	-0.668970	-1.560525	-78.090296	-117.678088
40693		9.502446	-0.079981	2.056719	-0.001417	0.007412	0.009649	0.394526	-0.544444	-0.316883	-0.668966	-1.562036	-78.087957	-117.672740
40694		9.527243	-0.082464	2.023211	-0.003741	0.005399	0.008161	0.394543	-0.544429	-0.316889	-0.668965	-1.561561	-78.086536	-117.670916
40695		9.527415	-0.099441	2.042027	-0.008468	0.003212	0.009090	0.394546	-0.544433	-0.316883	-0.668963	-1.565906	-78.086611	-117.666800
40696		9.550651	-0.065365	2.040374	-0.004975	0.005260	0.011764	0.394573	-0.544427	-0.316876	-0.668956	-1.576349	-78.085219	-117.654461
40697		9.574404	-0.063405	2.075603	-0.003767	0.004378	0.010997	0.394597	-0.544420	-0.316879	-0.668945	-1.583086	-78.084595	-117.645147
40698		9.574769	-0.066957	2.041944	-0.003882	0.012024	0.012258	0.394642	-0.544385	-0.316866	-0.668954	-1.591328	-78.079052	-117.633481
40699		9.573735	-0.049629	2.059039	-0.003803	0.010188	0.008353	0.394666	-0.544355	-0.316865	-0.668964	-1.590469	-78.075143	-117.631951
40700		9.550202	-0.085881	2.061907	-0.003817	0.007230	0.012069	0.394700	-0.544338	-0.316859	-0.668961	-1.599402	-78.072497	-117.620165
40701		9.573882	-0.054292	2.026428	-0.008631	0.013708	0.011425	0.394728	-0.544311	-0.316826	-0.668982	-1.609366	-78.066522	-117.610401
40702		9.573587	-0.055470	2.027786	-0.007435	0.014763	0.009777	0.394761	-0.544270	-0.316803	-0.669007	-1.613527	-78.059513	-117.604901
40703		9.548065	-0.038980	2.044969	-0.011016	0.016485	0.010128	0.394781	-0.544236	-0.316760	-0.669043	-1.621115	-78.051968	-117.598962
40704		9.547939	-0.056269	2.065021	-0.014598	0.018207	0.010480	0.394792	-0.544208	-0.316692	-0.669091	-1.633359	-78.043339	-117.591533
40705		9.524311	-0.062768	1.997492	-0.006247	0.017750	0.007250	0.394818	-0.544156	-0.316671	-0.669129	-1.630320	-78.035117	-117.593662
40706		9.571632	-0.057624	2.068588	-0.008628	0.013698	0.011429	0.394845	-0.544127	-0.316636	-0.669152	-1.639880	-78.028806	-117.584370
40707		9.547538	-0.061938	2.035032	-0.013327	0.012531	0.009521	0.394851	-0.544110	-0.316595	-0.669182	-1.647429	-78.023535	-117.579823
40708		9.521454	-0.043066	2.086489	-0.010972	0.015558	0.008179	0.394869	-0.544073	-0.316560	-0.669218	-1.650080	-78.016194	-117.578359
40709		9.571585	-0.079332	2.056378	-0.010911	0.010768	0.007987	0.394874	-0.544055	-0.316535	-0.669242	-1.652235	-78.011958	-117.577912
40710		9.545922	-0.046495	2.054791	-0.007349	0.012916	0.005877	0.394889	-0.544015	-0.316523	-0.669270	-1.647026	-78.006172	-117.582329
40711		9.570054	-0.046464	2.056396	-0.007349	0.012915	0.005877	0.394900	-0.543980	-0.316511	-0.669299	-1.641290	-78.000741	-117.587861
40712		9.545348	-0.047701	2.057428	-0.010870	0.016680	0.000559	0.394897	-0.543925	-0.316497	-0.669352	-1.622924	-77.992806	-117.607399
40713		9.544414	-0.046076	2.093352	-0.013333	0.014456	0.008645	0.394903	-0.543900	-0.316454	-0.669389	-1.627964	-77.986447	-117.605420
40714		9.568693	-0.062509	2.113538	-0.015706	0.015297	0.008228	0.394902	-0.543873	-0.316403	-0.669436	-1.631591	-77.979188	-117.606315
40715		9.545145	-0.052591	2.026732	-0.001286	0.002707	0.004678	0.394909	-0.543858	-0.316434	-0.669429	-1.619953	-77.979622	-117.614331
40716		9.519653	-0.019273	2.024435	0.006976	0.006020	0.004481	0.394945	-0.543810	-0.316490	-0.669421	-1.601274	-77.977708	-117.624244
40717		9.469891	-0.048276	2.129764	-0.007091	0.003553	-0.004089	0.394908	-0.543789	-0.316524	-0.669443	-1.569320	-77.977795	-117.656431
40718		9.566782	-0.043004	2.166154	-0.024886	0.004526	-0.003610	0.394817	-0.543805	-0.316486	-0.669501	-1.549213	-77.977227	-117.688708
40719		9.567418	-0.016419	2.061576	-0.035910	0.018016	0.010248	0.394773	-0.543816	-0.316356	-0.669580	-1.571268	-77.968803	-117.682559
40720		9.520205	-0.026558	1.958868	-0.021698	0.011930	0.015592	0.394775	-0.543828	-0.316267	-0.669611	-1.601277	-77.963585	-117.660418
40721		9.496205	-0.077143	2.014211	-0.020306	0.001589	0.009639	0.394745	-0.543862	-0.316224	-0.669622	-1.613958	-77.964579	-117.654711
40722		9.496328	-0.140332	2.121864	-0.015424	-0.006709	0.006366	0.394703	-0.543909	-0.316218	-0.669610	-1.616647	-77.970181	-117.656898
40723		9.422639	-0.095610	2.065300	-0.020374	0.001472	0.014431	0.394689	-0.543951	-0.316161	-0.669611	-1.642260	-77.971163	-117.638009
40724		9.448428	-0.100955	1.996139	-0.011849	-0.015267	0.011483	0.394663	-0.544031	-0.316168	-0.669559	-1.660166	-77.981774	-117.622606
40725		9.471828	-0.080556	2.045022	0.000228	-0.027918	0.005547	0.394629	-0.544117	-0.316263	-0.669465	-1.652380	-77.999734	-117.625797
40726		9.521185	-0.079550	2.043202	0.001427	-0.026862	0.003901	0.394592	-0.544193	-0.316361	-0.669378	-1.638830	-78.016819	-117.634609
40727		9.545526	-0.076868	2.075487	0.006165	-0.026614	0.003858	0.394570	-0.544260	-0.316478	-0.669282	-1.622933	-78.034059	-117.642613
40728		9.570254	-0.059984	2.055115	0.008589	-0.023472	-0.002271	0.394540	-0.544300	-0.316610	-0.669204	-1.589229	-78.049304	-117.667582
40729		9.569777	-0.025284	2.050506	0.010935	-0.025345	0.000981	0.394523	-0.544349	-0.316748	-0.669109	-1.562615	-78.065861	-117.683746
40730		9.570207	-0.025170	2.048502	0.013196	-0.016614	0.001794	0.394523	-0.544369	-0.316865	-0.669037	-1.537595	-78.077347	-117.698472
40731		9.595191	-0.040433	2.065451	0.010881	-0.020561	0.001182	0.394514	-0.544402	-0.316993	-0.668954	-1.511106	-78.091158	-117.714540
40732		9.594756	-0.022218	2.079960	0.007170	-0.012225	0.005644	0.394524	-0.544419	-0.317079	-0.668894	-1.497199	-78.099743	-117.719889
40733		9.571143	-0.025749	2.044116	0.003554	-0.009590	0.007953	0.394536	-0.544440	-0.317142	-0.668840	-1.492479	-78.107167	-117.717998
40734		9.546934	-0.027055	2.042861	0.007123	-0.009376	0.006721	0.394556	-0.544451	-0.317218	-0.668784	-1.483330	-78.114220	-117.718526
40735		9.572278	-0.045107	2.026290	0.008319	-0.008317	0.005072	0.394573	-0.544454	-0.317302	-0.668731	-1.467936	-78.120957	-117.724752
40736		9.547054	-0.011656	2.022947	0.008310	-0.006379	0.004192	0.394595	-0.544443	-0.317389	-0.668686	-1.448791	-78.126136	-117.733941
40737		9.547620	-0.043991	2.058990	0.005983	-0.008386	0.002701	0.394598	-0.544447	-0.317472	-0.668641	-1.428254	-78.132946	-117.746790
40738		9.523370	-0.044792	2.057943	0.005973	-0.006448	0.001822	0.394600	-0.544445	-0.317549	-0.668606	-1.406324	-78.138478	-117.761608
40739		9.523830	-0.031292	2.004545	0.003536	-0.005715	0.006196	0.394612	-0.544450	-0.317609	-0.668566	-1.396511	-78.143708	-117.764932
40740		9.524390	-0.063810	2.040628	0.007152	-0.008354	0.003888	0.394614	-0.544457	-0.317686	-0.668522	-1.378579	-78.150326	-117.775745
40741		9.476517	-0.083762	2.023055	0.008358	-0.009234	0.003118	0.394624	-0.544459	-0.317778	-0.668471	-1.357809	-78.157613	-117.787441
40742		9.525301	-0.066499	2.004425	0.007163	-0.010294	0.004768	0.394624	-0.544479	-0.317851	-0.668420	-1.344678	-78.165562	-117.794127
40743		9.550449	-0.068496	1.969283	0.005969	-0.011355	0.006419	0.394634	-0.544499	-0.317929	-0.668361	-1.334406	-78.174019	-117.796496
40744		9.572552	-0.027059	2.069419	-0.010573	-0.014103	0.005077	0.394586	-0.544559	-0.317957	-0.668327	-1.329824	-78.183838	-117.803639
40745		9.547043	-0.008445	2.118857	-0.022706	-0.001541	0.015805	0.394565	-0.544618	-0.317895	-0.668321	-1.361054	-78.186546	-117.780392
40746		9.547901	0.000978	2.031484	-0.022740	-0.000631	0.017762	0.394556	-0.544673	-0.317827	-0.668313	-1.397417	-78.188342	-117.751421
