// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B4245A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
11477		9.480392	-0.012221	2.208597	-0.007451	0.001476	0.011569	0.359267	-0.550007	-0.283668	-0.698536	0.270772	-76.464278	-125.778558
11478		9.474574	-0.012195	2.267853	-0.001335	-0.006659	0.008764	0.359294	-0.550030	-0.283721	-0.698482	0.270257	-76.470768	-125.771117
11479		9.534229	-0.017419	2.263020	0.012960	-0.009617	0.003135	0.359314	-0.550034	-0.283831	-0.698424	0.293946	-76.478553	-125.783316
11480		9.517541	-0.011563	2.300204	0.004650	-0.013590	0.001939	0.359298	-0.550067	-0.283920	-0.698370	0.315261	-76.488870	-125.798537
11481		9.519426	0.025415	2.278328	0.005129	-0.014051	-0.000850	0.359277	-0.550095	-0.284021	-0.698318	0.344074	-76.499180	-125.820620
11482		9.472863	0.062412	2.282014	-0.002135	-0.007949	-0.000243	0.359268	-0.550111	-0.284098	-0.698279	0.364640	-76.506385	-125.835437
11483		9.489997	0.056292	2.242906	0.000233	-0.009244	0.004418	0.359258	-0.550138	-0.284159	-0.698237	0.378049	-76.513958	-125.844560
11484		9.521641	0.061870	2.255040	0.003525	-0.008782	0.003368	0.359260	-0.550153	-0.284240	-0.698192	0.396388	-76.521300	-125.855769
11485		9.510752	0.066551	2.232955	0.010718	-0.009523	0.002497	0.359272	-0.550159	-0.284344	-0.698138	0.420434	-76.529022	-125.869652
11486		9.500157	0.014226	2.282068	0.014009	-0.009061	0.001447	0.359292	-0.550161	-0.284460	-0.698079	0.446477	-76.536971	-125.883651
11487		9.547155	-0.022541	2.276524	0.007869	-0.007765	0.000628	0.359292	-0.550164	-0.284556	-0.698038	0.473377	-76.543675	-125.902146
11488		9.509753	0.029946	2.251138	0.008444	-0.006749	0.001727	0.359309	-0.550159	-0.284659	-0.697992	0.498815	-76.549862	-125.917006
11489		9.511821	0.009413	2.300945	0.000840	-0.010906	0.005655	0.359303	-0.550192	-0.284722	-0.697943	0.509745	-76.558388	-125.923221
11490		9.517838	0.007715	2.240565	0.005857	-0.007395	0.007900	0.359339	-0.550203	-0.284801	-0.697883	0.516809	-76.565164	-125.920077
11491		9.508709	-0.008383	2.269559	0.005790	-0.002034	0.007633	0.359366	-0.550199	-0.284860	-0.697848	0.525653	-76.568616	-125.921231
11492		9.514639	-0.010041	2.209501	0.006942	-0.009521	0.006344	0.359373	-0.550220	-0.284937	-0.697797	0.540190	-76.576384	-125.928580
11493		9.497903	-0.004817	2.247080	0.001477	-0.005729	0.010512	0.359393	-0.550241	-0.284980	-0.697753	0.539742	-76.581969	-125.922721
11494		9.458922	0.009566	2.242387	-0.005108	-0.006650	0.012617	0.359423	-0.550269	-0.285015	-0.697700	0.531349	-76.588015	-125.908699
11495		9.479427	0.018992	2.233468	-0.005684	-0.007667	0.011519	0.359424	-0.550311	-0.285033	-0.697659	0.524409	-76.594715	-125.900384
11496		9.496520	0.011684	2.194320	-0.001656	-0.010070	0.015725	0.359462	-0.550356	-0.285069	-0.697590	0.508897	-76.602999	-125.878642
11497		9.474489	0.019978	2.151083	0.004319	-0.007486	0.012387	0.359493	-0.550381	-0.285119	-0.697533	0.505577	-76.609600	-125.868157
11498		9.508092	0.004535	2.213554	-0.000639	-0.016355	0.010415	0.359511	-0.550436	-0.285188	-0.697452	0.503596	-76.621411	-125.858921
11499		9.505950	0.020813	2.302466	-0.020644	0.002328	0.015660	0.359500	-0.550476	-0.285125	-0.697452	0.477867	-76.622404	-125.840103
11500		9.522871	0.012666	2.263990	-0.022087	-0.005801	0.020551	0.359493	-0.550558	-0.285057	-0.697419	0.437339	-76.628586	-125.806818
11501		9.509941	0.035291	2.191899	-0.017100	0.000387	0.022663	0.359513	-0.550609	-0.284991	-0.697396	0.396775	-76.630715	-125.770665
11502		9.501427	-0.037121	2.152157	-0.002686	-0.003786	0.021048	0.359582	-0.550637	-0.285004	-0.697333	0.368482	-76.635308	-125.735133
11503		9.518022	-0.047564	2.253487	0.006197	-0.008324	0.019847	0.359644	-0.550672	-0.285042	-0.697258	0.348156	-76.642408	-125.706062
11504		9.540457	-0.058950	2.294975	-0.002727	-0.010622	0.017429	0.359669	-0.550729	-0.285060	-0.697192	0.328181	-76.651096	-125.682649
11505		9.451277	-0.024658	2.265088	-0.013431	-0.001089	0.014933	0.359670	-0.550767	-0.285030	-0.697174	0.308327	-76.654032	-125.665623
11506		9.520042	-0.015961	2.231138	-0.020568	-0.005698	0.016082	0.359662	-0.550834	-0.284988	-0.697142	0.279577	-76.659974	-125.641791
11507		9.586609	0.009987	2.286605	-0.021531	-0.004771	0.021673	0.359659	-0.550909	-0.284918	-0.697113	0.238808	-76.665033	-125.608041
11508		9.547559	0.023235	2.282408	-0.019479	0.001695	0.018020	0.359667	-0.550951	-0.284860	-0.697099	0.206974	-76.666652	-125.580862
11509		9.536418	0.025825	2.261354	-0.018300	0.001047	0.020356	0.359677	-0.550998	-0.284794	-0.697084	0.171154	-76.668365	-125.550295
11510		9.527079	0.008067	2.291167	-0.017303	0.006961	0.018398	0.359709	-0.551016	-0.284740	-0.697076	0.139004	-76.666990	-125.520110
11511		9.519928	-0.027213	2.231515	-0.015039	0.004185	0.019172	0.359728	-0.551044	-0.284683	-0.697067	0.107892	-76.666895	-125.492461
11512		9.510577	-0.044838	2.261287	-0.017857	0.003268	0.017437	0.359744	-0.551076	-0.284632	-0.697054	0.078362	-76.667583	-125.466208
11513		9.478978	-0.052557	2.248795	-0.021308	0.006698	0.014337	0.359732	-0.551100	-0.284562	-0.697070	0.055339	-76.666039	-125.450564
11514		9.513834	-0.032148	2.292401	-0.020707	0.005033	0.015573	0.359730	-0.551129	-0.284499	-0.697073	0.029183	-76.665650	-125.430347
11515		9.491501	-0.024690	2.250522	-0.024972	0.005504	0.022227	0.359734	-0.551175	-0.284397	-0.697076	-0.015003	-76.664787	-125.395110
11516		9.511786	-0.016588	2.242674	-0.026707	0.002463	0.018930	0.359725	-0.551227	-0.284311	-0.697075	-0.051833	-76.665736	-125.367058
11517		9.493066	0.007297	2.230579	-0.030588	0.000997	0.018893	0.359696	-0.551294	-0.284207	-0.697080	-0.091189	-76.667447	-125.340091
11518		9.500596	-0.016691	2.221835	-0.029440	0.003027	0.021102	0.359688	-0.551358	-0.284100	-0.697077	-0.137822	-76.668490	-125.304073
11519		9.492981	0.002150	2.230955	-0.026120	0.000802	0.020178	0.359675	-0.551419	-0.284008	-0.697073	-0.177742	-76.670302	-125.273896
11520		9.480167	-0.032392	2.230172	-0.030580	-0.001676	0.019040	0.359648	-0.551496	-0.283912	-0.697065	-0.218402	-76.673808	-125.244731
11521		9.524450	0.003177	2.244001	-0.021309	0.004029	0.014502	0.359633	-0.551529	-0.283846	-0.697073	-0.241827	-76.673774	-125.228674
11522		9.504069	-0.009282	2.252155	-0.021813	-0.005023	0.013791	0.359624	-0.551587	-0.283814	-0.697045	-0.264856	-76.679026	-125.209734
11523		9.511673	-0.032478	2.242976	-0.026349	0.000541	0.012265	0.359582	-0.551638	-0.283744	-0.697055	-0.285804	-76.680994	-125.199190
11524		9.543181	-0.028433	2.255848	-0.025843	-0.002597	0.009598	0.359551	-0.551688	-0.283705	-0.697047	-0.300743	-76.684883	-125.190873
11525		9.515279	-0.019194	2.272811	-0.025269	-0.001584	0.010704	0.359504	-0.551743	-0.283647	-0.697052	-0.317329	-76.688072	-125.184173
11526		9.511761	-0.037129	2.242533	-0.026453	-0.000927	0.008375	0.359446	-0.551791	-0.283593	-0.697065	-0.326479	-76.690771	-125.185463
11527		9.504255	-0.017245	2.251325	-0.031400	-0.002942	0.010038	0.359377	-0.551861	-0.283518	-0.697076	-0.344993	-76.694739	-125.180393
11528		9.480382	-0.046135	2.229015	-0.035772	-0.003944	0.012805	0.359316	-0.551941	-0.283431	-0.697080	-0.372134	-76.699325	-125.167040
11529		9.478684	-0.027183	2.178072	-0.024776	-0.004717	0.008046	0.359257	-0.552002	-0.283387	-0.697080	-0.382069	-76.704318	-125.166886
11530		9.461933	-0.022833	2.216009	-0.031993	-0.003948	0.008951	0.359197	-0.552068	-0.283328	-0.697082	-0.398072	-76.708888	-125.162100
11531		9.450953	-0.019387	2.194338	-0.031974	-0.006626	0.009082	0.359119	-0.552150	-0.283259	-0.697086	-0.414687	-76.714970	-125.159318
11532		9.501269	-0.041799	2.218624	-0.033597	-0.010869	0.009809	0.359049	-0.552246	-0.283202	-0.697069	-0.435045	-76.723668	-125.151149
11533		9.514371	-0.011362	2.218453	-0.030296	-0.010418	0.008748	0.358968	-0.552338	-0.283147	-0.697060	-0.449979	-76.731923	-125.149106
11534		9.525690	-0.017717	2.238661	-0.025929	-0.009412	0.005987	0.358900	-0.552410	-0.283122	-0.697048	-0.454807	-76.739626	-125.153277
11535		9.525881	-0.018816	2.237839	-0.026535	-0.007741	0.004763	0.358820	-0.552480	-0.283087	-0.697048	-0.457852	-76.746366	-125.161234
11536		9.568636	-0.019408	2.271321	-0.025380	-0.005720	0.006972	0.358750	-0.552549	-0.283042	-0.697047	-0.466891	-76.752310	-125.163083
11537		9.544758	-0.047476	2.248847	-0.027166	-0.003388	0.003418	0.358670	-0.552603	-0.283000	-0.697063	-0.466937	-76.756563	-125.174493
11538		9.565184	-0.037719	2.240549	-0.027794	0.000963	0.002070	0.358594	-0.552639	-0.282958	-0.697091	-0.462835	-76.758385	-125.189514
11539		9.533676	-0.044401	2.227566	-0.028745	-0.000806	0.007803	0.358528	-0.552693	-0.282894	-0.697108	-0.474408	-76.761138	-125.190010
11540		9.557591	-0.018677	2.249894	-0.028331	0.006782	0.004635	0.358480	-0.552707	-0.282842	-0.697142	-0.476764	-76.759519	-125.196717
11541		9.514864	-0.020259	2.216274	-0.026067	0.003996	0.005391	0.358420	-0.552736	-0.282786	-0.697173	-0.480832	-76.759532	-125.203346
11542		9.525858	-0.026389	2.237862	-0.022179	0.005455	0.005427	0.358371	-0.552754	-0.282741	-0.697202	-0.482013	-76.758818	-125.210726
11543		9.503545	-0.017103	2.196059	-0.017203	0.004789	0.003884	0.358332	-0.552762	-0.282718	-0.697226	-0.477318	-76.758384	-125.221140
11544		9.494114	-0.033535	2.225877	-0.015560	0.006354	0.003289	0.358309	-0.552757	-0.282709	-0.697245	-0.470603	-76.757210	-125.230725
11545		9.478995	0.008321	2.244414	-0.021561	0.001105	0.006780	0.358262	-0.552791	-0.282669	-0.697258	-0.475530	-76.758873	-125.233819
11546		9.523720	-0.008933	2.188900	-0.020012	0.001209	0.002278	0.358221	-0.552810	-0.282659	-0.697268	-0.469871	-76.760724	-125.244308
11547		9.506867	-0.004428	2.227387	-0.023118	0.001003	0.011289	0.358185	-0.552853	-0.282601	-0.697276	-0.486673	-76.762423	-125.236118
11548		9.527282	0.005080	2.219220	-0.017746	-0.001577	0.003031	0.358141	-0.552882	-0.282596	-0.697278	-0.481262	-76.765903	-125.246264
11549		9.503317	-0.022559	2.196997	-0.012674	-0.000784	0.005393	0.358111	-0.552904	-0.282595	-0.697276	-0.477756	-76.768655	-125.252790
11550		9.506953	-0.006970	2.227016	-0.009919	-0.004024	0.003337	0.358084	-0.552927	-0.282621	-0.697261	-0.467699	-76.773367	-125.263228
11551		9.484833	0.002779	2.184440	-0.010521	-0.002352	0.002113	0.358047	-0.552945	-0.282638	-0.697259	-0.454988	-76.777032	-125.277942
11552		9.520012	0.024021	2.227317	-0.011566	-0.005588	0.003935	0.357998	-0.552984	-0.282647	-0.697249	-0.446682	-76.782693	-125.290275
11553		9.494312	-0.040724	2.224912	-0.010407	-0.003572	0.006144	0.357973	-0.553013	-0.282657	-0.697236	-0.443746	-76.787038	-125.294879
11554		9.516716	0.006539	2.195805	-0.005454	-0.013741	0.001045	0.357921	-0.553066	-0.282709	-0.697199	-0.426211	-76.797498	-125.312923
11555		9.528032	0.000745	2.216002	-0.008625	-0.005909	0.009698	0.357911	-0.553104	-0.282719	-0.697169	-0.430969	-76.803167	-125.308576
11556		9.485621	-0.000266	2.181014	-0.001562	-0.012285	0.001077	0.357863	-0.553149	-0.282778	-0.697135	-0.410661	-76.812851	-125.328460
11557		9.504484	-0.026948	2.191891	0.001266	-0.011386	0.002809	0.357848	-0.553179	-0.282851	-0.697089	-0.392988	-76.821686	-125.341332
11558		9.497240	-0.005688	2.199912	0.003999	-0.011946	0.000631	0.357845	-0.553197	-0.282953	-0.697035	-0.367470	-76.830842	-125.358362
11559		9.538279	0.015502	2.182644	-0.001004	-0.008597	0.002063	0.357825	-0.553220	-0.283015	-0.697002	-0.349182	-76.838079	-125.373200
11560		9.538454	0.015247	2.181883	-0.004920	-0.007371	0.001913	0.357789	-0.553249	-0.283060	-0.696979	-0.332063	-76.844793	-125.389959
11561		9.531110	0.036044	2.190356	-0.005892	-0.006468	0.007524	0.357777	-0.553281	-0.283086	-0.696949	-0.329906	-76.850791	-125.391106
11562		9.538775	0.014059	2.180484	-0.004320	-0.009043	0.003138	0.357756	-0.553312	-0.283140	-0.696914	-0.315530	-76.858385	-125.402905
11563		9.520328	0.039893	2.167807	-0.005312	-0.005460	0.008629	0.357751	-0.553341	-0.283164	-0.696883	-0.315732	-76.863802	-125.401288
11564		9.507585	0.007259	2.166074	-0.000406	-0.010269	0.003288	0.357733	-0.553374	-0.283227	-0.696840	-0.300895	-76.872311	-125.412439
11565		9.507796	0.006892	2.165146	0.000175	-0.009261	0.004392	0.357724	-0.553401	-0.283288	-0.696799	-0.287582	-76.879918	-125.421472
11566		9.500510	0.027849	2.173409	-0.002074	-0.009152	0.003767	0.357717	-0.553423	-0.283355	-0.696757	-0.272241	-76.887312	-125.431725
11567		9.539731	0.011626	2.176313	-0.002655	-0.010159	0.002664	0.357692	-0.553456	-0.283413	-0.696721	-0.256279	-76.895437	-125.445143
11568		9.519584	0.000578	2.183349	-0.003703	-0.013394	0.004488	0.357671	-0.553502	-0.283474	-0.696670	-0.244830	-76.905498	-125.453604
11569		9.562502	0.000431	2.216270	-0.003723	-0.010714	0.004367	0.357648	-0.553541	-0.283524	-0.696630	-0.233648	-76.913936	-125.462740
11570		9.520016	-0.000091	2.181463	0.001104	-0.004804	-0.001460	0.357634	-0.553541	-0.283603	-0.696606	-0.205552	-76.919237	-125.485225
11571		9.514446	0.058030	2.169987	-0.005313	-0.005459	0.008634	0.357629	-0.553571	-0.283626	-0.696575	-0.205729	-76.924654	-125.483634
11572		9.523940	0.015073	2.210538	-0.002077	-0.009151	0.003769	0.357613	-0.553597	-0.283687	-0.696538	-0.189795	-76.932089	-125.495878
11573		9.522320	-0.022484	2.229910	0.004650	-0.006799	0.005525	0.357623	-0.553609	-0.283757	-0.696495	-0.176588	-76.938279	-125.502167
11574		9.496567	0.029484	2.085876	0.020811	-0.014835	0.003431	0.357664	-0.553611	-0.283911	-0.696409	-0.146504	-76.948917	-125.515018
11575		9.478226	0.052217	2.212587	0.021195	-0.016745	-0.003282	0.357675	-0.553615	-0.284080	-0.696331	-0.102056	-76.960815	-125.543644
11576		9.475011	-0.021321	2.251312	-0.000106	-0.016316	-0.007205	0.357623	-0.553649	-0.284192	-0.696286	-0.060352	-76.972638	-125.580502
11577		9.562458	0.016661	2.297990	-0.021712	-0.009838	-0.000627	0.357535	-0.553709	-0.284192	-0.696283	-0.046938	-76.980570	-125.602505
11578		9.529203	0.034832	2.093819	-0.030681	-0.004333	0.019351	0.357493	-0.553802	-0.284090	-0.696272	-0.089513	-76.985775	-125.573406
11579		9.475457	0.091360	2.107538	-0.009544	-0.013039	0.015699	0.357490	-0.553875	-0.284093	-0.696214	-0.109631	-76.995528	-125.553838
11580		9.440640	0.009891	2.133510	-0.007280	-0.015827	0.016448	0.357499	-0.553953	-0.284114	-0.696139	-0.130149	-77.007038	-125.531302
11581		9.452266	-0.054698	2.223473	-0.002984	-0.018963	0.009879	0.357486	-0.554027	-0.284166	-0.696065	-0.132140	-77.020190	-125.526480
11582		9.439782	-0.087986	2.220487	0.000577	-0.023638	0.016989	0.357511	-0.554116	-0.284230	-0.695956	-0.148403	-77.035990	-125.502974
11583		9.451459	-0.036405	2.168290	0.003851	-0.035366	0.012495	0.357503	-0.554238	-0.284329	-0.695823	-0.153133	-77.058537	-125.491324
11584		9.513582	-0.063432	2.210735	0.015470	-0.037826	0.008902	0.357516	-0.554344	-0.284485	-0.695668	-0.143488	-77.082786	-125.486819
11585		9.499603	-0.021188	2.225234	0.008745	-0.042849	0.007289	0.357492	-0.554476	-0.284628	-0.695516	-0.132463	-77.109628	-125.488458
11586		9.524624	0.004753	2.243525	0.000518	-0.035801	0.013601	0.357482	-0.554605	-0.284718	-0.695381	-0.140831	-77.132447	-125.474053
11587		9.503043	0.014323	2.197979	0.011417	-0.035371	0.004742	0.357468	-0.554703	-0.284864	-0.695251	-0.121819	-77.155008	-125.482312
11588		9.527967	0.040634	2.216717	0.008786	-0.033348	0.010843	0.357473	-0.554809	-0.284983	-0.695115	-0.120506	-77.176719	-125.473563
11589		9.539909	0.034726	2.234622	0.014343	-0.033013	0.010387	0.357490	-0.554901	-0.285119	-0.694977	-0.113975	-77.197922	-125.467303
11590		9.561015	0.044712	2.223299	0.011491	-0.031229	0.008543	0.357510	-0.554988	-0.285257	-0.694841	-0.106520	-77.218460	-125.461368
11591		9.539532	-0.003800	2.248857	0.007681	-0.028539	0.012315	0.357521	-0.555079	-0.285357	-0.694721	-0.108661	-77.237098	-125.450129
11592		9.532735	0.016542	2.255479	0.008252	-0.024854	0.013292	0.357546	-0.555161	-0.285450	-0.694605	-0.114346	-77.253943	-125.434625
11593		9.488651	-0.021899	2.239632	0.007641	-0.020504	0.011939	0.357567	-0.555224	-0.285537	-0.694508	-0.115557	-77.267977	-125.424365
11594		9.531943	-0.022797	2.271534	0.001598	-0.020381	0.015215	0.357584	-0.555303	-0.285594	-0.694413	-0.128548	-77.282136	-125.405370
11595		9.504654	-0.013219	2.286979	-0.000762	-0.021729	0.010688	0.357575	-0.555383	-0.285657	-0.694327	-0.131443	-77.296873	-125.398320
11596		9.508906	0.001870	2.315553	-0.005767	-0.013021	0.011870	0.357566	-0.555446	-0.285682	-0.694271	-0.139424	-77.306708	-125.389436
11597		9.493717	-0.064360	2.193588	-0.007438	-0.009225	0.012221	0.357562	-0.555497	-0.285695	-0.694226	-0.149993	-77.314279	-125.378441
11598		9.290018	-0.021819	1.607325	0.039067	0.062915	0.005753	0.357762	-0.555211	-0.285753	-0.694329	-0.117859	-77.280823	-125.385099
11599		10.250665	-0.396718	1.774931	0.008528	0.105995	-0.044094	0.357771	-0.554753	-0.285772	-0.694682	0.023683	-77.222408	-125.520678
11600		11.079076	-0.353931	1.442992	-0.098956	0.152794	0.068470	0.357942	-0.554488	-0.285021	-0.695114	-0.181589	-77.137459	-125.363723
11601		9.723964	0.186659	1.350711	-0.066753	0.164809	0.176855	0.358594	-0.554275	-0.284059	-0.695341	-0.634565	-77.044634	-124.933709
11602		9.079288	0.519759	1.453501	0.059541	0.164567	0.266602	0.359914	-0.553959	-0.283296	-0.695222	-1.230290	-76.950274	-124.281313
11603		9.333312	0.523582	1.341149	0.216670	0.152000	0.335400	0.361883	-0.553504	-0.282903	-0.694724	-1.897833	-76.860386	-123.463956
11604		9.720532	0.277122	1.325915	0.293569	0.183507	0.359818	0.364202	-0.552828	-0.282659	-0.694149	-2.567496	-76.750002	-122.597050
11605		10.222924	-0.093715	1.310154	0.285661	0.220131	0.291599	0.366301	-0.551943	-0.282499	-0.693813	-3.059341	-76.618340	-121.918882
11606		11.079833	-0.551481	1.070417	0.192198	0.270335	0.234683	0.368023	-0.550966	-0.282090	-0.693845	-3.448173	-76.458568	-121.399467
11607		11.700622	-0.765765	0.992831	0.051565	0.321575	0.236540	0.369426	-0.550076	-0.281081	-0.694215	-3.904670	-76.268588	-120.894780
11608		11.364150	-0.448726	1.059433	-0.037941	0.348344	0.305484	0.370854	-0.549357	-0.279520	-0.694653	-4.552951	-76.059621	-120.245561
11609		10.542358	0.035665	1.049584	-0.009499	0.392972	0.422050	0.372829	-0.548585	-0.277654	-0.694954	-5.420113	-75.816973	-119.352669
11610		9.916704	0.410729	1.112037	0.110562	0.426722	0.518213	0.375515	-0.547595	-0.275886	-0.694992	-6.390813	-75.545968	-118.279471
11611		10.014243	0.146544	1.082025	0.203616	0.458232	0.552171	0.378609	-0.546367	-0.274276	-0.694918	-7.338486	-75.250300	-117.175048
11612		10.534341	-0.444604	1.189134	0.176302	0.494115	0.458347	0.381352	-0.544926	-0.272766	-0.695144	-8.050505	-74.937618	-116.327564
11613		11.069474	-1.147115	1.211458	0.028372	0.522548	0.280493	0.383103	-0.543424	-0.271159	-0.695985	-8.441033	-74.621192	-115.901414
11614		10.329115	-1.361575	1.257745	-0.155881	0.571826	0.039235	0.383571	-0.541774	-0.269470	-0.697668	-8.416819	-74.297089	-116.015157
11615		9.517548	-1.324240	1.141244	-0.306210	0.630215	-0.173040	0.382972	-0.539914	-0.267717	-0.700109	-8.046070	-73.956840	-116.578405
11616		8.401800	-0.943566	1.047254	-0.371176	0.696099	-0.339635	0.381691	-0.537720	-0.266055	-0.703124	-7.392557	-73.591032	-117.476514
11617		7.873826	-0.560532	1.369037	-0.360086	0.726356	-0.447077	0.380101	-0.535242	-0.264658	-0.706396	-6.557505	-73.211865	-118.558542
11618		8.491386	-0.525086	1.808834	-0.360681	0.717235	-0.520125	0.378234	-0.532687	-0.263474	-0.709764	-5.630578	-72.837888	-119.737993
11619		8.253228	-0.114813	2.331551	-0.344746	0.714938	-0.572256	0.376209	-0.530030	-0.262476	-0.713191	-4.646944	-72.461947	-120.970814
11620		6.945435	0.855764	2.652634	-0.216227	0.726579	-0.554757	0.374600	-0.527100	-0.261870	-0.716424	-3.666486	-72.072774	-122.124272
11621		6.229443	1.562277	2.887274	0.061250	0.715052	-0.466608	0.374009	-0.523798	-0.262034	-0.719091	-2.727916	-71.681159	-123.070249
11622		6.266621	1.792507	3.192629	0.419091	0.692048	-0.390269	0.374618	-0.519994	-0.263339	-0.721055	-1.757478	-71.296603	-123.832018
11623		7.252347	1.543108	3.531556	0.717468	0.652590	-0.346047	0.376076	-0.515824	-0.265655	-0.722440	-0.725581	-70.929466	-124.483484
11624		8.837934	1.113180	3.975035	0.925582	0.568957	-0.231809	0.378375	-0.511699	-0.268589	-0.723088	0.206993	-70.606722	-124.902615
11625		10.875098	0.647965	4.174212	1.152704	0.475517	0.129083	0.382407	-0.507951	-0.271578	-0.722493	0.670498	-70.337102	-124.688956
11626		12.631818	-0.087915	4.373355	1.305614	0.410325	0.497892	0.388072	-0.504631	-0.274296	-0.720770	0.630288	-70.108532	-123.845064
11627		12.813457	-1.157566	4.649737	1.180340	0.405329	0.455595	0.393224	-0.501482	-0.276663	-0.719269	0.599910	-69.881350	-123.088317
11628		11.125681	-1.623517	4.843585	0.759274	0.479312	0.219244	0.396548	-0.498570	-0.277939	-0.718977	0.698929	-69.611655	-122.728470
11629		9.449261	-1.201765	4.838065	0.328169	0.543035	0.125115	0.398553	-0.496126	-0.277785	-0.719618	0.702302	-69.303654	-122.526554
11630		9.266235	-0.445282	4.688105	0.086452	0.566699	0.253600	0.400444	-0.494266	-0.276382	-0.720388	0.375998	-68.983494	-122.121453
11631		9.527473	0.382842	4.582267	0.086256	0.557754	0.468302	0.403096	-0.492716	-0.274472	-0.720701	-0.251825	-68.666497	-121.390432
11632		8.119397	0.587036	4.672986	0.224030	0.516132	0.424625	0.405867	-0.490983	-0.273240	-0.720797	-0.722308	-68.371893	-120.743278
11633		7.338782	-0.097021	4.872376	0.243810	0.457870	0.129028	0.407539	-0.489000	-0.272928	-0.721319	-0.743529	-68.110980	-120.565258
11634		8.377060	-0.344779	4.776210	0.102643	0.451142	0.013527	0.408434	-0.487180	-0.272392	-0.722246	-0.683056	-67.855510	-120.563751
11635		9.154567	0.087048	4.500424	0.019448	0.424705	0.104074	0.409419	-0.485735	-0.271396	-0.723036	-0.794288	-67.613776	-120.426737
11636		8.696711	0.312959	4.379594	0.052417	0.379020	0.135782	0.410533	-0.484444	-0.270522	-0.723599	-0.933601	-67.398756	-120.240703
11637		8.073485	0.217572	4.326380	0.086863	0.335883	0.084960	0.411488	-0.483152	-0.269996	-0.724116	-0.977195	-67.207893	-120.134708
11638		8.013331	0.048990	4.311882	0.067252	0.296597	0.041203	0.412183	-0.481997	-0.269573	-0.724648	-0.976889	-67.040795	-120.090088
11639		8.241125	-0.014943	4.198106	0.034698	0.255061	0.038376	0.412733	-0.481040	-0.269136	-0.725133	-0.987673	-66.896672	-120.051960
11640		8.410069	0.002055	4.088976	0.014682	0.213516	0.064602	0.413268	-0.480325	-0.268635	-0.725488	-1.049495	-66.776885	-119.972977
11641		8.389415	-0.014305	4.029638	0.003063	0.168783	0.083781	0.413790	-0.479806	-0.268152	-0.725712	-1.140022	-66.681661	-119.867708
11642		8.244784	-0.033663	4.003797	0.007180	0.122162	0.077227	0.414212	-0.479462	-0.267772	-0.725839	-1.224022	-66.614227	-119.771789
11643		8.203571	-0.061659	4.045254	0.016243	0.081358	0.065547	0.414582	-0.479208	-0.267561	-0.725873	-1.284156	-66.569196	-119.691302
11644		8.274984	-0.098709	4.074009	0.034144	0.035673	0.042867	0.414851	-0.479066	-0.267552	-0.725817	-1.309499	-66.551361	-119.639119
11645		8.399738	-0.176819	4.128569	0.034324	0.003516	0.027480	0.415022	-0.479007	-0.267659	-0.725719	-1.311110	-66.551386	-119.611106
11646		8.502858	-0.206053	4.169724	0.018446	-0.026792	0.021905	0.415093	-0.479084	-0.267787	-0.725580	-1.315295	-66.569074	-119.590063
11647		8.578232	-0.241382	4.190361	-0.005976	-0.051155	0.023250	0.415079	-0.479300	-0.267871	-0.725414	-1.336115	-66.600467	-119.566285
11648		8.690768	-0.197856	4.160140	-0.027407	-0.069539	0.029210	0.415010	-0.479637	-0.267903	-0.725219	-1.377692	-66.642520	-119.533149
11649		8.795749	-0.173348	4.179537	-0.055669	-0.083149	0.041791	0.414901	-0.480098	-0.267829	-0.725004	-1.452853	-66.691962	-119.481213
11650		8.842226	-0.143102	4.191125	-0.066424	-0.087587	0.050710	0.414792	-0.480610	-0.267705	-0.724773	-1.546423	-66.743986	-119.415842
11651		8.919847	-0.145156	4.161862	-0.067002	-0.089721	0.058868	0.414708	-0.481140	-0.267562	-0.724522	-1.651718	-66.796852	-119.338221
11652		8.924390	-0.171356	4.124609	-0.057684	-0.086797	0.060951	0.414658	-0.481645	-0.267444	-0.724259	-1.754685	-66.848146	-119.257238
11653		8.877882	-0.171748	4.029719	-0.035186	-0.085070	0.055044	0.414643	-0.482087	-0.267415	-0.723984	-1.837205	-66.898312	-119.184619
11654		8.859202	-0.187056	4.027179	-0.026959	-0.085438	0.053402	0.414641	-0.482512	-0.267423	-0.723699	-1.913092	-66.948865	-119.114004
11655		8.782473	-0.252001	4.033403	-0.031241	-0.091853	0.050449	0.414610	-0.482964	-0.267434	-0.723411	-1.988123	-67.002928	-119.047121
11656		8.750148	-0.258592	3.983902	-0.029180	-0.101336	0.044919	0.414551	-0.483440	-0.267487	-0.723107	-2.055235	-67.062675	-118.987481
