// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B4245A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
29429		9.473775	-0.063679	2.239668	-0.012656	-0.023951	0.022941	0.400706	-0.532122	-0.314654	-0.676221	-0.218248	-76.368243	-118.529208
29430		9.480891	0.002887	2.260526	-0.016213	-0.026790	0.024503	0.400692	-0.532268	-0.314641	-0.676119	-0.263088	-76.385644	-118.488080
29431		9.485571	-0.028204	2.238769	-0.018197	-0.027377	0.023770	0.400669	-0.532419	-0.314625	-0.676021	-0.307544	-76.403384	-118.448571
29432		9.455852	-0.024336	2.251085	-0.016017	-0.031427	0.022302	0.400641	-0.532577	-0.314629	-0.675912	-0.347340	-76.423434	-118.412524
29433		9.498462	-0.023877	2.252414	-0.020426	-0.026291	0.027547	0.400627	-0.532738	-0.314590	-0.675812	-0.403369	-76.440670	-118.362717
29434		9.513803	-0.014306	2.234650	-0.015017	-0.029645	0.021529	0.400602	-0.532887	-0.314596	-0.675707	-0.440959	-76.459688	-118.328354
29435		9.512284	-0.050384	2.281185	-0.015021	-0.029643	0.021533	0.400576	-0.533035	-0.314602	-0.675602	-0.478022	-76.478657	-118.294406
29436		9.500365	-0.031276	2.244282	-0.013004	-0.026084	0.019976	0.400557	-0.533165	-0.314611	-0.675507	-0.510876	-76.495633	-118.263734
29437		9.516569	-0.052318	2.241764	-0.015108	-0.025835	0.021496	0.400533	-0.533303	-0.314606	-0.675414	-0.548512	-76.512505	-118.230022
29438		9.521122	-0.083101	2.220069	-0.015111	-0.025833	0.021500	0.400514	-0.533439	-0.314603	-0.675320	-0.586378	-76.529319	-118.195441
29439		9.517659	-0.057090	2.237017	-0.018711	-0.021894	0.020728	0.400484	-0.533570	-0.314580	-0.675245	-0.624299	-76.543951	-118.163631
29440		9.502509	-0.040645	2.235035	-0.012648	-0.020968	0.020678	0.400475	-0.533683	-0.314578	-0.675161	-0.658824	-76.557973	-118.131039
29441		9.530290	-0.052207	2.251920	-0.020741	-0.025447	0.022297	0.400441	-0.533832	-0.314551	-0.675076	-0.701975	-76.574610	-118.094826
29442		9.519065	-0.064220	2.230834	-0.016773	-0.014530	0.019132	0.400427	-0.533930	-0.314526	-0.675019	-0.735107	-76.584944	-118.066100
29443		9.534124	-0.054217	2.214153	-0.018799	-0.018084	0.020697	0.400410	-0.534045	-0.314500	-0.674950	-0.773694	-76.597314	-118.032446
29444		9.515812	-0.040299	2.247081	-0.018719	-0.012143	0.016109	0.400384	-0.534133	-0.314472	-0.674909	-0.800691	-76.606296	-118.011176
29445		9.500488	-0.023454	2.245982	-0.017185	-0.012863	0.016107	0.400366	-0.534218	-0.314454	-0.674861	-0.826397	-76.615535	-117.989531
29446		9.531043	-0.031840	2.229683	-0.015726	-0.009779	0.016063	0.400351	-0.534292	-0.314432	-0.674821	-0.851547	-76.623159	-117.968398
29447		9.504826	-0.055588	2.224838	-0.014265	-0.006695	0.016019	0.400348	-0.534351	-0.314411	-0.674786	-0.875107	-76.628890	-117.947524
29448		9.516646	-0.047860	2.243399	-0.015802	-0.005974	0.016024	0.400339	-0.534412	-0.314381	-0.674757	-0.900111	-76.634330	-117.926586
29449		9.516754	-0.049779	2.242897	-0.022396	-0.004393	0.015307	0.400309	-0.534486	-0.314322	-0.674744	-0.928477	-76.639124	-117.906983
29450		9.544113	-0.060795	2.261562	-0.017747	-0.003586	0.013000	0.400289	-0.534538	-0.314289	-0.674730	-0.947242	-76.643220	-117.893605
29451		9.513844	-0.056035	2.276635	-0.019922	0.000468	0.014483	0.400271	-0.534585	-0.314235	-0.674729	-0.970156	-76.645011	-117.877617
29452		9.526386	-0.079302	2.310815	-0.017822	0.000219	0.012962	0.400256	-0.534625	-0.314194	-0.674725	-0.988732	-76.646925	-117.864477
29453		9.517644	-0.087784	2.257572	-0.019432	0.004746	0.012929	0.400249	-0.534651	-0.314141	-0.674733	-1.008193	-76.646240	-117.850600
29454		9.516643	-0.058412	2.243162	-0.018535	0.007356	0.014403	0.400248	-0.534671	-0.314080	-0.674746	-1.030354	-76.644050	-117.834196
29455		9.532055	-0.078972	2.243654	-0.018986	0.006052	0.013668	0.400243	-0.534692	-0.314023	-0.674758	-1.050228	-76.642550	-117.820030
29456		9.524990	-0.055147	2.297892	-0.022059	0.007497	0.013680	0.400231	-0.534718	-0.313951	-0.674779	-1.072645	-76.640283	-117.805437
29457		9.516969	-0.094688	2.260140	-0.015422	0.008885	0.012104	0.400232	-0.534723	-0.313903	-0.674797	-1.087053	-76.637293	-117.795382
29458		9.516732	-0.096062	2.261079	-0.013842	0.011135	0.009807	0.400234	-0.534713	-0.313861	-0.674823	-1.095245	-76.632983	-117.790571
29459		9.486220	-0.090706	2.277160	-0.011669	0.007081	0.008322	0.400227	-0.534711	-0.313839	-0.674839	-1.097961	-76.631066	-117.790509
29460		9.485198	-0.060620	2.263006	-0.015712	0.009723	0.006821	0.400212	-0.534705	-0.313802	-0.674869	-1.100090	-76.627598	-117.793032
29461		9.474127	-0.102211	2.259551	-0.011104	0.007555	0.006806	0.400209	-0.534694	-0.313790	-0.674886	-1.098449	-76.625259	-117.795957
29462		9.488743	-0.090693	2.244959	-0.010917	0.002919	0.004587	0.400189	-0.534698	-0.313789	-0.674895	-1.092760	-76.625713	-117.803691
29463		9.500336	-0.082090	2.264542	-0.012688	0.005305	0.009104	0.400182	-0.534705	-0.313766	-0.674905	-1.098495	-76.624818	-117.800721
29464		9.484659	-0.064414	2.265156	-0.014674	0.004724	0.008372	0.400168	-0.534716	-0.313738	-0.674917	-1.103997	-76.624196	-117.799166
29465		9.514886	-0.072145	2.250204	-0.016707	0.001170	0.009932	0.400149	-0.534748	-0.313706	-0.674918	-1.116156	-76.625763	-117.792001
29466		9.514773	-0.073358	2.250643	-0.007702	0.008244	0.009792	0.400163	-0.534736	-0.313691	-0.674926	-1.120917	-76.623109	-117.787100
29467		9.511582	-0.077150	2.285449	-0.009500	0.003028	0.006839	0.400150	-0.534741	-0.313687	-0.674932	-1.119089	-76.623506	-117.790576
29468		9.499750	-0.087565	2.266795	-0.010658	0.008860	0.007549	0.400149	-0.534729	-0.313667	-0.674950	-1.120110	-76.620523	-117.791261
29469		9.502621	-0.085676	2.233284	-0.007586	0.007413	0.007538	0.400157	-0.534717	-0.313660	-0.674959	-1.120578	-76.618501	-117.790576
29470		9.526613	-0.098717	2.287346	-0.005600	0.007994	0.008271	0.400171	-0.534699	-0.313657	-0.674966	-1.120481	-76.616008	-117.789432
29471		9.486731	-0.068708	2.234836	-0.006617	0.006217	0.009050	0.400186	-0.534687	-0.313656	-0.674968	-1.121763	-76.614346	-117.786753
29472		9.499061	-0.091269	2.269534	-0.008036	0.006110	0.006800	0.400186	-0.534677	-0.313653	-0.674977	-1.119608	-76.612947	-117.789158
29473		9.498903	-0.091856	2.270170	-0.002812	0.007386	0.002974	0.400188	-0.534650	-0.313673	-0.674987	-1.106333	-76.611039	-117.800144
29474		9.529050	-0.098781	2.255605	-0.001843	0.006189	0.004486	0.400197	-0.534625	-0.313696	-0.674991	-1.095060	-76.609621	-117.808274
29475		9.494763	-0.064380	2.290707	0.001230	0.004741	0.004474	0.400212	-0.534597	-0.313734	-0.674987	-1.081817	-76.609037	-117.816496
29476		9.502293	-0.121282	2.252697	0.002744	0.010796	0.002145	0.400232	-0.534544	-0.313770	-0.675000	-1.062082	-76.605004	-117.830624
29477		9.509915	-0.083710	2.292147	0.004232	0.007098	0.004429	0.400259	-0.534506	-0.313809	-0.674996	-1.048950	-76.603235	-117.837372
29478		9.524459	-0.071938	2.278014	-0.001583	0.012129	0.007449	0.400288	-0.534465	-0.313814	-0.675010	-1.044405	-76.598382	-117.838434
29479		9.506315	-0.087984	2.328475	-0.004256	0.011907	0.010490	0.400322	-0.534432	-0.313804	-0.675020	-1.048460	-76.593559	-117.831702
29480		9.518478	-0.077744	2.192228	0.003944	0.005785	0.011235	0.400369	-0.534407	-0.313830	-0.675000	-1.050126	-76.592300	-117.823123
29481		9.472548	-0.053077	2.207918	0.019356	0.001516	0.008890	0.400437	-0.534364	-0.313920	-0.674952	-1.037240	-76.593561	-117.821095
29482		9.439096	-0.049429	2.257573	0.014136	0.002394	0.000624	0.400469	-0.534313	-0.314015	-0.674928	-1.007711	-76.594354	-117.838583
29483		9.503624	-0.123499	2.379024	-0.002884	-0.003187	-0.002212	0.400441	-0.534308	-0.314076	-0.674921	-0.980005	-76.598318	-117.863401
29484		9.561853	-0.043899	2.304422	-0.027610	0.013861	0.009898	0.400411	-0.534316	-0.313983	-0.674975	-0.996210	-76.592448	-117.858462
29485		9.471311	-0.024463	2.195059	-0.021496	0.015591	0.019647	0.400432	-0.534324	-0.313879	-0.675005	-1.032743	-76.585610	-117.829314
29486		9.494378	-0.007723	2.234744	-0.019773	0.010232	0.017419	0.400443	-0.534342	-0.313800	-0.675022	-1.062647	-76.581739	-117.805675
29487		9.442749	-0.115587	2.256773	-0.020604	0.003821	0.015973	0.400439	-0.534378	-0.313736	-0.675025	-1.089353	-76.581511	-117.785342
29488		9.454302	-0.108134	2.276433	-0.014649	0.005556	0.018177	0.400459	-0.534402	-0.313681	-0.675020	-1.118338	-76.580305	-117.759629
29489		9.468968	-0.097851	2.261848	-0.011577	0.004107	0.018167	0.400486	-0.534425	-0.313638	-0.675005	-1.146927	-76.579965	-117.732454
29490		9.511732	-0.127821	2.280461	-0.001017	-0.010714	0.015190	0.400507	-0.534472	-0.313670	-0.674941	-1.161717	-76.588107	-117.713305
29491		9.481685	-0.122220	2.294510	0.009061	-0.013278	0.006832	0.400519	-0.534493	-0.313763	-0.674874	-1.149114	-76.597749	-117.716635
29492		9.492921	-0.081952	2.297768	0.005591	-0.010155	0.003815	0.400519	-0.534507	-0.313846	-0.674824	-1.132752	-76.605702	-117.725619
29493		9.496271	-0.079318	2.262477	0.005141	-0.011458	0.003075	0.400516	-0.534524	-0.313935	-0.674771	-1.114506	-76.614460	-117.736373
29494		9.526133	-0.054958	2.231234	0.004121	-0.013234	0.003853	0.400508	-0.534551	-0.314019	-0.674715	-1.099190	-76.624176	-117.745147
29495		9.480623	-0.029802	2.245319	0.011165	-0.013529	0.005310	0.400525	-0.534565	-0.314126	-0.674644	-1.082624	-76.633924	-117.750619
29496		9.523612	-0.058183	2.263060	0.012752	-0.011280	0.003014	0.400541	-0.534567	-0.314237	-0.674582	-1.060213	-76.642528	-117.761602
29497		9.496654	-0.048972	2.242941	0.012063	-0.010922	0.006791	0.400568	-0.534574	-0.314337	-0.674513	-1.046855	-76.650860	-117.763524
29498		9.538890	-0.046465	2.245933	0.008541	-0.010774	0.006064	0.400583	-0.534588	-0.314425	-0.674453	-1.034166	-76.659141	-117.766994
29499		9.508809	-0.040333	2.260242	0.009441	-0.008167	0.007544	0.400609	-0.534593	-0.314507	-0.674395	-1.024129	-76.665940	-117.767235
29500		9.512747	-0.069328	2.240241	0.001193	-0.005011	0.009092	0.400624	-0.534607	-0.314551	-0.674355	-1.022708	-76.670888	-117.763452
29501		9.524548	-0.060734	2.259047	0.001644	-0.003708	0.009832	0.400649	-0.534613	-0.314595	-0.674313	-1.022714	-76.675032	-117.757117
29502		9.527684	-0.058772	2.224506	0.002663	-0.001932	0.009053	0.400673	-0.534613	-0.314638	-0.674280	-1.020225	-76.678216	-117.753565
29503		9.500539	-0.050206	2.205149	-0.000343	-0.004285	0.009099	0.400685	-0.534627	-0.314676	-0.674244	-1.019195	-76.682733	-117.750209
29504		9.527784	-0.060598	2.224029	-0.004048	0.000499	0.010597	0.400699	-0.534635	-0.314687	-0.674224	-1.024184	-76.684509	-117.742925
29505		9.497482	-0.055100	2.239288	-0.004049	0.000499	0.010597	0.400712	-0.534645	-0.314695	-0.674205	-1.029888	-76.686435	-117.735352
29506		9.485784	-0.065406	2.219973	-0.004263	-0.002466	0.005341	0.400703	-0.534655	-0.314725	-0.674188	-1.022407	-76.689964	-117.741008
29507		9.524736	-0.066279	2.258098	-0.003083	-0.000699	0.012110	0.400722	-0.534672	-0.314734	-0.674159	-1.032518	-76.692741	-117.728502
29508		9.485767	-0.067379	2.219983	-0.005531	0.004200	0.008312	0.400730	-0.534667	-0.314739	-0.674156	-1.032668	-76.692421	-117.727063
29509		9.507330	-0.081574	2.151585	-0.006551	0.002424	0.009092	0.400736	-0.534670	-0.314744	-0.674147	-1.034472	-76.693117	-117.724235
29510		9.523899	-0.038291	2.243755	-0.015636	-0.000827	0.009196	0.400713	-0.534703	-0.314722	-0.674145	-1.042774	-76.695667	-117.720369
29511		9.517618	-0.045547	2.312777	-0.026235	0.011029	0.014466	0.400702	-0.534724	-0.314629	-0.674178	-1.069903	-76.691281	-117.702828
29512		9.508095	-0.022874	2.245242	-0.020547	0.006820	0.013702	0.400693	-0.534748	-0.314563	-0.674195	-1.091588	-76.689401	-117.688102
29513		9.490629	-0.037734	2.139095	-0.007489	0.011222	0.015067	0.400731	-0.534732	-0.314531	-0.674200	-1.108155	-76.684908	-117.670685
29514		9.470196	-0.087966	2.238012	-0.000294	-0.001314	0.006809	0.400740	-0.534733	-0.314568	-0.674177	-1.101920	-76.687763	-117.672724
29515		9.509187	-0.088708	2.275941	0.000735	-0.006318	0.008353	0.400749	-0.534751	-0.314615	-0.674135	-1.099226	-76.693522	-117.670467
29516		9.433858	-0.088718	2.321195	-0.007125	0.001953	0.010614	0.400758	-0.534760	-0.314613	-0.674124	-1.105968	-76.694463	-117.663194
29517		9.493739	-0.071906	2.275943	-0.017059	-0.000925	0.006946	0.400724	-0.534793	-0.314593	-0.674128	-1.110110	-76.697140	-117.664415
29518		9.535784	-0.070189	2.279749	-0.020068	-0.003275	0.006992	0.400678	-0.534840	-0.314567	-0.674130	-1.115740	-76.701115	-117.665905
29519		9.532103	-0.043114	2.298873	-0.016665	-0.002597	0.009979	0.400644	-0.534887	-0.314539	-0.674126	-1.126463	-76.704835	-117.661252
29520		9.522830	-0.019726	2.230429	-0.011100	0.000801	0.009149	0.400635	-0.534905	-0.314529	-0.674121	-1.131996	-76.706452	-117.657563
29521		9.508023	-0.033068	2.245424	-0.019049	-0.001498	0.006216	0.400592	-0.534944	-0.314505	-0.674127	-1.135642	-76.709496	-117.660546
29522		9.508056	-0.034082	2.245268	-0.015527	-0.001650	0.006943	0.400560	-0.534976	-0.314491	-0.674127	-1.138480	-76.712542	-117.662231
29523		9.511761	-0.063513	2.225932	-0.020767	0.003865	0.008455	0.400530	-0.535001	-0.314446	-0.674146	-1.147440	-76.712296	-117.660425
29524		9.523468	-0.055333	2.245230	-0.025133	-0.002390	0.006278	0.400469	-0.535054	-0.314403	-0.674160	-1.154207	-76.715774	-117.663728
29525		9.535184	-0.047240	2.264495	-0.030375	0.003126	0.007793	0.400408	-0.535102	-0.314328	-0.674194	-1.167617	-76.716151	-117.663287
29526		9.531369	-0.020333	2.284294	-0.031342	0.004328	0.006285	0.400341	-0.535145	-0.314251	-0.674236	-1.177630	-76.715780	-117.666909
29527		9.564641	-0.025417	2.235187	-0.031916	0.003856	0.007806	0.400270	-0.535200	-0.314162	-0.674276	-1.193489	-76.716014	-117.666168
29528		9.534222	-0.020119	2.251009	-0.034362	0.008764	0.004019	0.400195	-0.535230	-0.314071	-0.674339	-1.199513	-76.713129	-117.675669
29529		9.522331	-0.030292	2.232438	-0.023434	0.005817	-0.000586	0.400131	-0.535239	-0.314039	-0.674385	-1.188027	-76.711907	-117.696241
29530		9.533940	-0.021466	2.252191	-0.022470	0.004616	0.000925	0.400070	-0.535255	-0.314005	-0.674424	-1.179943	-76.711435	-117.713235
29531		9.507305	-0.043590	2.248282	-0.020816	0.003061	-0.001344	0.400002	-0.535268	-0.313987	-0.674462	-1.164481	-76.711850	-117.736805
29532		9.507202	-0.043826	2.248712	-0.024284	0.006195	-0.004353	0.399921	-0.535273	-0.313959	-0.674519	-1.144560	-76.710532	-117.767031
29533		9.510218	-0.040970	2.214817	-0.022687	0.001662	-0.004337	0.399837	-0.535290	-0.313946	-0.674561	-1.123086	-76.711834	-117.797767
29534		9.510241	-0.041205	2.214712	-0.025758	-0.003664	-0.002008	0.399744	-0.535336	-0.313926	-0.674590	-1.110163	-76.716133	-117.821670
29535		9.468339	-0.044217	2.210237	-0.024103	-0.005218	-0.004277	0.399647	-0.535381	-0.313919	-0.674614	-1.092372	-76.721459	-117.849701
29536		9.456178	-0.022549	2.175382	-0.026090	-0.012573	-0.002701	0.399537	-0.535456	-0.313917	-0.674620	-1.078332	-76.730867	-117.874945
29537		9.441665	-0.035300	2.189026	-0.026150	-0.015552	-0.000415	0.399435	-0.535540	-0.313921	-0.674613	-1.068537	-76.741742	-117.894799
29538		9.457528	-0.054413	2.187003	-0.020218	-0.021416	-0.005720	0.399317	-0.535629	-0.313965	-0.674592	-1.044121	-76.756244	-117.927245
29539		9.472825	-0.042033	2.169923	-0.015727	-0.022775	-0.003488	0.399213	-0.535718	-0.314017	-0.674558	-1.023203	-76.771528	-117.954077
29540		9.485107	-0.032803	2.186823	-0.012712	-0.027211	-0.001224	0.399121	-0.535818	-0.314086	-0.674501	-1.005578	-76.789299	-117.975124
29541		9.489433	-0.060872	2.164615	-0.008381	-0.028540	-0.006543	0.399020	-0.535907	-0.314185	-0.674444	-0.972883	-76.807927	-118.009260
29542		9.528345	-0.029650	2.185467	-0.009071	-0.028190	-0.002761	0.398931	-0.536000	-0.314272	-0.674382	-0.949325	-76.826269	-118.034256
29543		9.472148	-0.044809	2.193842	-0.012718	-0.027208	-0.001216	0.398841	-0.536098	-0.314344	-0.674324	-0.930536	-76.843973	-118.055995
29544		9.499312	-0.023369	2.195453	-0.017271	-0.028827	-0.001157	0.398734	-0.536213	-0.314400	-0.674270	-0.915513	-76.862661	-118.077047
29545		9.557344	-0.039919	2.196655	-0.015007	-0.022326	0.002558	0.398653	-0.536309	-0.314439	-0.674223	-0.907986	-76.877725	-118.089566
29546		9.584397	-0.018993	2.198727	-0.012621	-0.023434	0.006317	0.398593	-0.536408	-0.314481	-0.674161	-0.908393	-76.893255	-118.092036
29547		9.542849	-0.022379	2.192761	-0.009435	-0.018929	0.001726	0.398529	-0.536478	-0.314536	-0.674117	-0.894411	-76.906231	-118.107645
29548		9.572797	0.002089	2.161051	-0.004314	-0.016834	0.000147	0.398481	-0.536528	-0.314609	-0.674071	-0.874572	-76.918034	-118.126016
29549		9.517044	-0.044488	2.185230	-0.004431	-0.016010	0.002410	0.398440	-0.536579	-0.314674	-0.674024	-0.860025	-76.929365	-118.138977
29550		9.520368	-0.041877	2.149511	-0.002555	-0.014616	0.005402	0.398418	-0.536627	-0.314734	-0.673972	-0.852010	-76.939850	-118.144173
29551		9.529461	-0.036163	2.201718	-0.001532	-0.012840	0.004625	0.398398	-0.536662	-0.314798	-0.673925	-0.839716	-76.949119	-118.152840
29552		9.517908	-0.046027	2.181434	-0.003698	-0.008784	0.006136	0.398384	-0.536693	-0.314841	-0.673889	-0.833938	-76.956256	-118.156411
29553		9.518151	-0.046753	2.180358	-0.002672	-0.013792	0.007665	0.398369	-0.536741	-0.314893	-0.673835	-0.830830	-76.966213	-118.156636
29554		9.536140	-0.032061	2.130003	-0.000170	-0.008941	0.006853	0.398366	-0.536767	-0.314946	-0.673791	-0.824800	-76.973434	-118.158390
29555		9.548779	-0.054740	2.163188	0.000739	-0.006342	0.008337	0.398376	-0.536785	-0.314993	-0.673749	-0.821790	-76.979161	-118.156452
29556		9.534161	-0.067740	2.177516	0.005919	-0.008052	0.006777	0.398391	-0.536796	-0.315065	-0.673698	-0.812045	-76.985874	-118.158439
29557		9.534312	-0.068388	2.176832	0.000739	-0.006342	0.008338	0.398396	-0.536817	-0.315108	-0.673658	-0.810028	-76.991763	-118.156205
29558		9.560985	-0.047689	2.180596	-0.000457	-0.003490	0.011356	0.398417	-0.536832	-0.315137	-0.673620	-0.815129	-76.995825	-118.146705
29559		9.530163	-0.010895	2.180985	0.000112	-0.003014	0.009836	0.398432	-0.536846	-0.315167	-0.673585	-0.817396	-76.999847	-118.140409
29560		9.504286	-0.064957	2.191273	0.000338	-0.000068	0.015103	0.398473	-0.536855	-0.315182	-0.673548	-0.831227	-77.001917	-118.121482
29561		9.533853	-0.041469	2.161122	0.002103	-0.002444	0.010565	0.398499	-0.536862	-0.315219	-0.673509	-0.834055	-77.005577	-118.112942
29562		9.507303	-0.064083	2.156722	0.002558	-0.001144	0.011308	0.398531	-0.536864	-0.315253	-0.673473	-0.837241	-77.008295	-118.103635
29563		9.503705	-0.037065	2.176166	0.001418	-0.002095	0.014349	0.398572	-0.536876	-0.315278	-0.673427	-0.850064	-77.011688	-118.084753
29564		9.491963	-0.047614	2.156591	0.004035	-0.004853	0.013580	0.398610	-0.536891	-0.315319	-0.673374	-0.858196	-77.016510	-118.069501
29565		9.507486	-0.067833	2.155800	-0.001600	-0.004439	0.014400	0.398639	-0.536915	-0.315339	-0.673327	-0.872042	-77.021091	-118.051310
29566		9.522353	-0.056902	2.140351	0.001927	-0.004599	0.015115	0.398677	-0.536936	-0.315368	-0.673275	-0.885208	-77.025753	-118.032132
29567		9.534265	-0.048928	2.159146	0.004033	-0.004853	0.013582	0.398716	-0.536948	-0.315411	-0.673222	-0.892780	-77.030481	-118.017174
29568		9.546097	-0.041047	2.178307	0.003239	0.003103	0.017319	0.398777	-0.536943	-0.315423	-0.673184	-0.910395	-77.030709	-117.992661
29569		9.534282	-0.051817	2.159001	-0.001603	-0.004437	0.014402	0.398803	-0.536968	-0.315443	-0.673140	-0.923109	-77.035306	-117.975832
29570		9.534266	-0.053538	2.159030	-0.004046	0.005072	0.020417	0.398858	-0.536976	-0.315419	-0.673112	-0.952534	-77.034373	-117.943484
29571		9.543007	-0.049261	2.213014	-0.005469	0.004979	0.018168	0.398903	-0.536982	-0.315397	-0.673091	-0.976859	-77.033474	-117.916892
29572		9.573088	-0.057735	2.198116	-0.005470	0.004979	0.018169	0.398946	-0.536990	-0.315374	-0.673070	-1.001503	-77.032610	-117.890286
29573		9.561088	-0.068795	2.179583	-0.006489	0.009989	0.016640	0.398982	-0.536985	-0.315335	-0.673070	-1.023622	-77.029066	-117.868138
29574		9.541858	-0.023436	2.200581	-0.007570	0.012019	0.017397	0.399028	-0.536972	-0.315293	-0.673073	-1.047217	-77.024173	-117.843843
29575		9.560512	-0.072420	2.181990	-0.009160	0.016554	0.017390	0.399081	-0.536944	-0.315241	-0.673089	-1.070398	-77.016628	-117.820090
29576		9.553589	-0.049036	2.237391	-0.009047	0.015730	0.015128	0.399121	-0.536917	-0.315193	-0.673109	-1.088986	-77.009628	-117.801800
29577		9.526583	-0.072447	2.234688	-0.011271	0.016811	0.018927	0.399171	-0.536897	-0.315126	-0.673126	-1.118197	-77.002015	-117.773692
29578		9.532168	-0.068153	2.167865	-0.011094	0.018968	0.014380	0.399209	-0.536863	-0.315066	-0.673160	-1.135898	-76.993166	-117.757516
29579		9.516911	-0.082015	2.184724	-0.015587	0.020339	0.012158	0.399225	-0.536832	-0.314991	-0.673210	-1.150826	-76.983605	-117.747513
29580		9.516481	-0.083635	2.186533	-0.013662	0.017927	0.015174	0.399257	-0.536808	-0.314922	-0.673243	-1.171973	-76.975341	-117.729308
29581		9.527896	-0.076131	2.207463	-0.012127	0.017196	0.015163	0.399294	-0.536784	-0.314859	-0.673269	-1.193941	-76.967611	-117.709270
29582		9.515730	-0.086996	2.189667	-0.015033	0.014033	0.012946	0.399308	-0.536772	-0.314800	-0.673298	-1.210516	-76.961602	-117.696563
29583		9.488222	-0.079005	2.172078	-0.015724	0.014382	0.016733	0.399335	-0.536763	-0.314731	-0.673321	-1.235680	-76.955221	-117.674925
29584		9.530470	-0.109601	2.191921	-0.018174	0.012518	0.015260	0.399347	-0.536766	-0.314658	-0.673346	-1.259823	-76.950048	-117.656296
29585		9.526076	-0.051859	2.198182	-0.015037	0.014035	0.012951	0.399364	-0.536752	-0.314601	-0.673374	-1.276097	-76.944053	-117.643378
29586		9.483770	-0.055815	2.195408	-0.013840	0.011182	0.009929	0.399366	-0.536743	-0.314559	-0.673399	-1.284636	-76.939712	-117.638218
29587		9.510155	-0.035684	2.200874	-0.022552	0.013071	0.010774	0.399352	-0.536746	-0.314483	-0.673441	-1.300531	-76.934359	-117.630561
29588		9.506784	-0.040279	2.236463	-0.016004	0.015244	0.011449	0.399361	-0.536729	-0.314421	-0.673477	-1.313819	-76.927670	-117.621797
29589		9.531565	-0.082267	2.149049	-0.003478	0.007738	0.006808	0.399376	-0.536705	-0.314431	-0.673483	-1.308772	-76.925323	-117.624312
29590		9.500756	-0.044861	2.150120	0.009893	-0.000155	0.005940	0.399412	-0.536680	-0.314503	-0.673449	-1.294497	-76.927527	-117.628613
29591		9.491534	-0.054108	2.253044	0.004744	0.003765	-0.004606	0.399400	-0.536640	-0.314573	-0.673455	-1.258449	-76.927850	-117.659142
29592		9.560675	-0.061273	2.276148	-0.022318	0.000054	-0.001267	0.399325	-0.536667	-0.314555	-0.673486	-1.244829	-76.930024	-117.681716
29593		9.569747	-0.053066	2.173873	-0.033785	0.010120	0.012427	0.399283	-0.536702	-0.314445	-0.673534	-1.269968	-76.926195	-117.670657
29594		9.529501	0.008121	2.107777	-0.028943	0.017651	0.015370	0.399274	-0.536709	-0.314325	-0.673590	-1.300210	-76.918078	-117.652100
29595		9.511254	-0.009446	2.158336	-0.024860	0.011173	0.016866	0.399271	-0.536733	-0.314228	-0.673618	-1.332284	-76.913686	-117.629227
29596		9.473019	-0.073374	2.150301	-0.029235	0.011731	0.012378	0.399242	-0.536756	-0.314127	-0.673664	-1.355613	-76.908996	-117.617938
29597		9.454849	-0.090641	2.200342	-0.024121	0.007024	0.013097	0.399220	-0.536787	-0.314049	-0.673689	-1.378369	-76.907052	-117.604498
29598		9.473156	-0.108131	2.166191	-0.012909	0.003187	0.013744	0.399225	-0.536808	-0.314016	-0.673684	-1.396199	-76.907235	-117.589250
29599		9.500760	-0.150503	2.199626	-0.003907	-0.004155	0.008376	0.399224	-0.536827	-0.314043	-0.673657	-1.395424	-76.911618	-117.587845
29600		9.530626	-0.126421	2.169280	0.001973	-0.006225	0.003025	0.399219	-0.536834	-0.314108	-0.673624	-1.378883	-76.917341	-117.599132
29601		9.524113	-0.101565	2.222711	-0.001943	-0.004368	-0.000719	0.399199	-0.536837	-0.314166	-0.673607	-1.357338	-76.922192	-117.617424
29602		9.538652	-0.058386	2.192688	-0.008924	-0.007056	0.007687	0.399178	-0.536876	-0.314184	-0.673580	-1.358567	-76.928325	-117.616876
29603		9.526960	-0.068016	2.172887	-0.001487	-0.003071	0.000027	0.399161	-0.536870	-0.314243	-0.673567	-1.334989	-76.932202	-117.636734
29604		9.537874	0.003567	2.162938	0.004372	-0.000560	0.004490	0.399176	-0.536855	-0.314301	-0.673543	-1.320324	-76.934658	-117.644682
29605		9.562413	-0.040999	2.230617	0.012006	-0.000425	0.004404	0.399216	-0.536822	-0.314388	-0.673505	-1.301104	-76.936970	-117.652100
29606		9.550145	-0.018663	2.196772	0.015843	0.000746	-0.001693	0.399243	-0.536770	-0.314498	-0.673479	-1.264518	-76.938755	-117.675805
